id,accreditations,alternate_name,date_incorporated,description,email,funding_sources,legal_status,licenses,name,tax_id,tax_status,website
137700,,,,"Provides comprehensive library services, including a mobile van service, to anyone in the Baltimore County area.",infoserv@bcpl.net,,,,Baltimore County Public Library,,,http://www.bcpl.info
139088,,,,Offers transitional housing for up to two years to formerly homeless men.,uincorpo@mdo.net,,,,"United Ministries, Inc.",,,http://www.unitedministries-earlsplace.org
139122,,,,"Provides information and referral and grants for eligible women.  Grants can be used for diagnosis/screening, mammograms, ultrasound, sonograms, surgical consultations, biopsies, prosthesis fittings and wigs.",contact@abcf.org,,,,American Breast Cancer Foundation,,,http://www.abcf.org
138699,,,,"Provides mutual aid, moral support,  and other assistance to ostomy patients and their families.",,,,,Baltimore Ostomy Association,,,
138226,,,,"Works toward the complete integration of the blind into society on the basis of equality.  Provides advocacy, support, training, information and referral and outreach.",nfb@nfb.org,,,,National Federation of the Blind ( Headquarters),,,http://www.nfb.org
139749,,,,"Provides emergency services, such as food, clothing and housing referrals to persons in need in Baltimore City.",,,,,Brooklyn Church of God,,,
138334,,,,"Provides temporary lodging to seriously ill patients, and family members while receiving treatment in Baltimore City or Baltimore County area hospitals.",mrb@rmhbaltimore.com,,,,"Ronald McDonald House Charities of Baltimore, Inc",,,http://www.rmhbaltimore.com
137741,,,,"A group care facility for boys ages 8-13 requiring an alternative living environment.  Services include social work, education, recreation and psychological consultation.",kallen_peart@hotmail.com,,,,"Boys Home Society, Inc., The",,,
139163,,,,Develops partnerships between area businesses and the Baltimore City Public Schools.  Involves partners in directly providing resources to ensure that all Baltimore City Public School students have access and exposure to meaningful developmental experiences.,,,,,Greater Baltimore Committee,,,http://www.gbc.org
138772,,,,Provides senior day services in a safe and home-like environment which enables seniors to remain in the community.,,,,,"Active Day, Inc.",,,http://www.activeday.com
138267,,,,"Provides residential, vocational and supported employment services to developmentally disabled adults.",gmiller@penn-mar.org,,,,"Penn-Mar Organization, Inc.",,,http://www.penn-mar.org
137891,,"Maryland State Dept. of Juvenile Justice  ( DJS, Speakers Bureau)",,"Provides efficient and effective programs and services to juvenile offenders.  Assists youth through family involvement and constructive programming.





c",pio@djs.state.md.us,,,,Maryland Dept. of Juvenile Services,,,http://www.djs.state.md.us
139026,,,,"Maintains records for the city, houses the State's Attorney Office and is the record keeper for any criminal or civil matter. Provides addictions assessments for anyone in Baltimore City referred through the court system.",marcella.holland@courts.state.md.us,,,,Baltimore City Circuit Court,,,http://www.courts.state.md.us/baltcity.html
139708,,NAMI,,"Provides education and advocacy for persons with serious mental illness and their family statewide, as well as information and referral services.  Supports 14 local affiliates statewide that provide educational programs and support groups.  Hosts an annual educational conference.  Welcomes anyone to volunteer.",namimd@nami.org,,,,National Alliance on Mental Illness of Maryland,,,http://md.nami.org
139358,,,,"Offers general pediatric care.  Physical exams, baby care and immunizations.",,,,,Honeygo Pediatrics,,,
138119,,,,"Furniture store that sells new furniture, appliances and bedding at a reduction of about 25% to 30% below the retail price to DSS clients.",,,,,"Lexaco, Inc.",,,
138549,,,,A non-profit organization which works to educate the public about legal rights and responsibilities.,admin@wlcmd.org,,,,Women's Law Center,,,http://www.wlcmd.org
138725,,,,"Offers monthly meetings and telephone support to parents, grandparents and siblings dealing with the death of a child of any age, including miscarriage. Also has a special support group for widows/widowers. (See separate listing).",,,,,"Compassionate Friends, Howard County",,,http://www.bereavedparentsusa.org
137829,,,,"Provides comprehensive services for persons with barriers to independent living, including developmentally disabled persons.",,,,,Chimes International Ltd.,,,http://www.chimes.org
139564,,,,"Provides educational materials, written and visual, about the sickle cell disease problem for all relevant segments of our society.  Provides assistance in the organization and development of local chapters. Provides support for research activities leading to improved treatment and eventual cure. Organizes and/or participates in national and regional educational conferences.",scdaa@sicklecelldisease.org,,,,"Sickle Cell Disease Association of America, Inc.",,,http://www.sicklecelldisease.org
138660,,,,"Provides supervised residential services and assistance with daily living skills to adults 18 and older who have a developmental disability and secondary behavioral problems.
.",cwolz_ccca@atlanticbbn.net,,,,Council for Exceptional Children and Adults,,,
138617,,,,"Devoted to advocacy, education and research to benefit people who are suffering from injuries of traumatic stress. Focus is on development of programs, projects and publications for survivors of catastrophic trauma and those who live and work with them.",help@sidran.org,,,,Sidran Institute,,,http://www.sidran.org
139456,,,,Provides safe and stable transitional housing for female ex-offenders and assists in the transition from incarceration to re-integration.,,,,,"Y.E.S. House, Ltd.",,,
139006,,,,"Church and community partnerships, including the Empowerment Zone and special grant programs which provides affordable housing for low to moderate income households in the Washington Village/Pigtown neighborhood.  Serves as a Mediation Site for the Community Mediation Program and offers free statewide homeownership education.",,,,,"Tri-Churches Housing, Inc.",,,http://www.trichurch.org
139143,,,,Operates a soup kitchen and substance abuse ministry at Knox Presbyterian Church.,knoxpresbyterian@verizon.net,,,,Presbytery of Baltimore,,,
138302,,,,Operates an emergency food pantry for the residents of zipcode 21217.,eprovidence@prodigy.net,,,,Providence Baptist Church,,,http://www.providencebaptistchurchinc.com
137624,,,,Provides counseling for individuals who are experiencing substance abuse problems.,fwl@verizon.net,,,,Alternatives to Dependency,,,
138494,,,,"Through its education, research, and service programs, the School of Pharmacy strives to improve the health and well-being of society by aiding in the discovery, development, and use of medicines.",,,,,University of Maryland School of Pharmacy,,,http://www.pharmacy.umaryland.edu
139285,,,,"Provides various services for families in Baltimore city, including peer support groups, ABE and GED classes, computer training, licensed day car and counseling.  Also offers senior housing.",healinc@smart.net,,,,Madison Avenue Presbyterian Church Family Life Center,,,
139051,,Crossroads Center,,Offers services to individuals and families who experience difficulty associated with chemical dependence.,xroadscenters@yahoo.com,,,,Crossroads Centers,,,
138640,,,,"Offers HIV/AIDS-related information and referral, clinical drug trial advocacy, and emergency financial assistance.",baltoaids@aol.com,,,,"AIDS Action Baltimore, Inc.",,,http://aidsactionbaltimore.org
138210,,,,Oversees Mount Clare Overlook which is subsidized housing for senior citizens and physically disabled persons.,,,,,National Housing Partnership,,,
137809,,Neighborhood Housing Services of Patterson Park,,"The agency's  mission is to revitalize neighborhoods of the Baltimore metropolitan area.  Provides homeownership counseling. housing information, credit counseling, loans for home repairs and closing costs and special neighborhood projects.",ftorres@nhsbaltimore.com,,,,"Neighborhood Housing Services of Baltimore, Inc.",,,http://www.nhsbaltimore.com
139114,,,,Provides an annual Christmas Dinner for the homeless.,,,,,New Carmel Star Baptist Church,,,
139397,,,,"A continuing care retirement community providing independent living, assisted living and long term care for seniors. Adult day services are also provided in Baltimore City.",gscherer@augsburg.org,,,,Augsburg Lutheran Home & Village,,,http://www.augsburg.org
139378,,,,Provides a food pantry and a soup kitchen. Canned goods and non-perishable foods. No volunteers needed.,pastorjeff9278@verizon.net,,,,Church of God of Dundalk,,,
138139,,,,"Provides shelter, daily living assistance, personal counseling, job counseling, job readiness training, basic educational opportunities, including GED mentoring and a financial assistance and savings program to adult employable, drug and alcohol-free females.",kallston@marianhouse.org,,,,Marian House,,,http://www.marianhouse.org
137736,,CIBS,,"Provides a wide  variety of health care services, general and specialized, in the Baltimore Metropolitan area.",baltimore_info@bshsi.com,,,,Bon Secours Baltimore Health System,,,http://www.bonsecours.org/baltimore
138569,,"YMCA of Central MD, Administrative Office",,"Provides educational, developmental and recreational services to families, youth, teens, seniors and the disadvantaged through family programs, child care, Head Start, aquatics and fitness.",,,,,"Y of Central MD, Administrative Office",,,http://ymaryland.org/
139417,,,,"Operates the Neighborhood Resource Center, a program that offers food, clothing, and shelter for homeless mothers & children.",,,,,"Sharon 7th Day Adventist Church, The",,,
139047,,,,Offers homeownership and credit counseling for first time buyers. Sponsors community meetings once a month to residents of the Oliver community of Baltimore City.,olivercommunity@attglobal.net,,,,Oliver Community Economic Development Corporation,,,
138590,,,,Provides an informal negotiating process for solving problems between people.,,,,,Community Mediation Program,,,http://www.communitymediation.org
139440,,,,"Provides in-home health care services, such as, personal care (feeding, medication, live-in care, transfering and ambulation), chore service, behavior consultation, companionship. Also offers respite care, in-home or hospital.",godach@aol.com,,,,"Dependable Nursing Services, LLC",,,
138744,,,,"National organization devoted to research, promote, and educate others on primary immune deficiency diseases.",idf@primaryimmune.org,,,,Immune Deficiency Foundation,,,http://www.primaryimmune.org
138894,,,,Fulfills wishes of children facing life-threatening medical conditions.,cmartens@midatlantic.wish.org,,,,Make A Wish Foundation of The Mid-Atlantic,,,http://midatlantic.wish.org/
139769,,HOPE,,Empowers mentally ill adults by increasing their awareness of resources in the community.,thickshope@verizon.net,,,,Helping Other People Through Empowerment (HOPE),,,
139339,,"Center for Fathers, Families, and Workforce Development",,"Provides support services to fathers, including parenting skills development, case management and substance abuse counseling.",,,,,Center for Urban Families,,,http://www.cfuf.org
138178,,,,"Provides representation to the U.S. Department of Veterans Affairs. Also provides referrals to other federal, state and local government agencies for benefits which may be available to eligible individuals. Manages and operates authorized Maryland State Veterans Cemeteries and a Civil War Cemetery. Maintains and cares for memorials for the Maryland Vietnam, Korean, and World War II Veterans. Manages the Charlotte Hall Veterans Home. Provides staff support and assistance to State Veterans Commissions.",mdveteransinfo@mdva.state.md.us,,,,Maryland Dept. of Veterans Affairs,,,http://www.mdva.state.md.us
138695,,,,"Provides for the needs of adults and children with arthritis through community programs which focus on physical, psychosocial, informational, and financial assistance.",info.md@arthritis.org,,,,"Arthritis Foundation, Maryland Chapter",,,http://www.arthritis.org
137833,,,,"Provides emergency food, clothing, and a free meal to those in need in Baltimore City, specifically residents of zip codes 21205 and 21213.",cumchurch@verizon.net,,,,Christ UMC,,,http://www.gbgm-umc.org/baltimorecumc
137999,,,,"Community and church-based developer and operator of affordable, service-linked housing and social service programs.",office@gedco.org,,,,Govans Ecumenical Development Corporation (GEDCO),,,http://www.gedco.org
137976,,"Mental Health & Friends of the Family, Inc.",,Advocates for the reform of policies and programs that affect families with young children; collaborates to provide comprehensive services; educates and trains parents and professionals; and develops community-based family support programs.,info@friendsofthefamily.org,,,,"Friends of the Family, Inc.",,,http://www.friendsofthefamily.org
138380,,,,"Provides clothing, financial assistance, and emergency food to residents of zip code 21230.",,,,,South Baltimore Emergency Relief (SOBER),,,
139712,,,,"Provides professional home car services for physically and mentally disabled adults, including mental illness and mental retardation.",abibank7@excite.com,,,,"Abibank Home Care Services, Inc.",,,
138800,,,,Helps gay and lesbian persons to overcome those feelings.,regenbalto@juno.com,,,,Regeneration,,,http://www.regenerationministries.org/programs.html
139342,,,,"Provides general mental health counseling & therapy, psychiatric support and out patient substance abuse treatment.",,,,,"Resource Group, The",,,
138046,,,,"Provides emergency shelter, transitional housing, a learning center for homeless men. Also sponsors a summer camp.",,,,,Helping Up Mission,,,http://www.helpingupmission.org
138338,,,,"Offers child day care, homeless shelters for families, boys and girls clubs, emergency assistance for basic needs, free food distribution, community services and disaster assistance at no charge.",Roger_Coulson@uss.salvationarmy.org,,,,"Salvation Army, Baltimore Area Command",,,http://www.tsabaltimore.org
139196,,"Baltimore Pediatric HIV Program, Inc",,Offers a comprehensive educational and holistic program that provides families and children whose lives have been dramatically altered by HIV/AIDS disease access to a supportive network of valuable community resources.,bphivp@aol.com,,,,Light Health & Wellness Comprehensive Service,,,http://www.lighthealth.org
138154,,"Maryland State Dept. of Labor, Licensing & Regulation",,Oversees Commissioner of Financial Regulation; the Maryland Racing Commission; Occupational & Professional Licensing Boards; Real Estate Commission; State Athletic Commission; Home Improvement Commission; Division of Labor and Industry; and the Unemployment Insurance Administration.,md@dllr.state.md.us,,,,"Maryland Dept. of Labor, Licensing & Regulation",,,http://www.dllr.state.md.us
139250,,,,"Provides an out-patient substance abuse counseling, education and prevention program for adults.",,,,,Operation Recovery,,,
138011,,HERO,,"Provides counseling, information and referral, financial assistance, housing assistance, legal aid, mental health services, and a drop-in center for HIV clients living in the Baltimore metropolitan area.",,,,,HERO (Health Education Resource Organization),,,http://www.hero-mcrc.org
137937,,,,Devoted to supporting families attempting to prevent family violence in Baltimore County.  Services designed to prevent the occurrence or reoccurrence of family violence.,doug@familycrisiscenter.net,,,,"Family Crisis Center of Baltimore County, Inc.",,,http://www.familycrisiscenter.net
138791,,,,Provides home health services for adults and elderly in the mid-Atlantic region.,,,,,"HomeCall, Inc. (Corporate Office/Frederick)",,,http://www.homecallinc.com
138841,,,,"Three phase education/job training designed to help women acquire discipline and skills necessary to obtain fulfilling work that pays a living wage.  Includes career counseling, individual instruction, computer training, job search assistance, internships, mentoring and job placement.",carolinecenter@covad.net,,,,"Caroline Center, Baltimore",,,http://www.caroline-center.org
138007,,,,Provides food to anyone in need.  Food pantry occasionally has baby formula and food supplements.,,,,,Greater Zion Apostolic Church,,,
138457,,,,Operates a soup kitchen and a food pantry. Occasionally provides clothing to those in need.,tbc1888@aol.com,,,,Trinity Baptist Church,,,
139568,,,,"Offers individual, group, family, couples and spiritual counseling; light case management; information & referral; and several support groups.",tanorahS@yahoo.com,,,,"Soul Restoration, L.L.C.",,,
137825,,,,"Purpose is to help at-risk children and youth find satisfying and appropriate ways of living, through counseling, psychiatric consultation, social work,  parent support groups, schooling, recreation and vocational training.",contact@ccyd.org,,,,Chesapeake Center for Youth Development,,,http://www.ccyd.org
138379,,"South Baltimore CAP, Inc., Hanover Street",,"Operates 2 halfway recovery houses, one location for men and another for women.",,,,,South Baltimore Community Assistance Program,,,
138683,,,,A national organization for children and adults with attention deficit/attention deficit hyperactivity disorders (AD/HD) and their caretakers.,national@chadd.org,,,,"CHADD, National",,,http://www.chadd.org
138729,,,,Promotes the Lamaze method of childbirth through classes.,spudandski@comcast.net,,,,Lamaze International of Metropolitan Baltimore,,,http://www.lamaze.org
138396,,,,Offers a carry-out meal  to anyone in need. Also offers holiday programs. Donations of non-perishable food items are needed.,,,,,St. Edward's Catholic Church,,,
137599,,,,"Certified as an outpatient, drug abuse treatment program that provides information, evaluation and referral services as well as in-house counseling.",,,,,Baltimore Community Resource Center,,,
138545,,,,Helps low-income women plan and start up their own small businesses.,,,,,Women Entrepreneurs of Baltimore (WEB),,,http://www.webine.org
139211,,,,Serves as the parent organization for 15 family health centers in Maryland.,,,,,Johns Hopkins Community Physicians,,,http://www.hopkinsmedicine.org/jhcp/
138400,,,,Provides financial assistance to eligible persons for evictions and utility turn-offs.,,,,,St. Francis Xavier Church,,,
138050,,,,"Provides emergency food, clothing, a soup kitchen, and a children's breakfast program to Baltimore City residents.",,,,,Homestead UMC Service Center,,,
139099,,,,Offers an emergency  food pantry for Baltimore City residents living in zipcodes 21218 and 21202.,,,,,Donald Bentley Food Pantry,,,
138688,,,,Offers emergency food (including Ensure) to families and an NA support group.,macedoniabaptistchurch1@verizon.net,,,,Macedonia Baptist Church,,,http://www.macedoniabaptistchurch.org
137592,,AFL-CIO Community Services,,Provides information and referral and advocacy for working people and the unemployed.,dianelcs@verizon.net,,,,"Community Services of Central Maryland, Inc.",,,
138237,,,,"Offers a food pantry and financial assistance for evictions and utility assistance.  Also offers programs in financial management, substance abuse prevention and youth abstinence.  Teen volunteers wanted.",newcreationadmin@verizon.net,,,,New Creation Christian Church,,,http://www.newcreation-md.org
139426,,,,"Operates a community based system of mental health services for children, youth, and adults.",nafi@nafi.com,,,,North American Family Institute,,,http://www.nafi.com
137711,,,,"Offers food, clothing and shelter to homeless men, and to homeless women with children.",baltimore.rescue@juno.com,,,,"Baltimore Rescue Mission, The",,,
138958,,,,An environmental organization dedicated to restoring the Anacostia River and its watershed through educational and outreach programs to the general public.,robert@anacostiaws.org,,,,Anacostia Watershed Society (AWS),,,http://www.anacostiaws.org
138325,,,,Provides emergency food to low-income residents of a specific geographic area in Baltimore City.,,,,,St. Wenceslaus Catholic Church,,,
138775,,Jewish Family Services,,"Provides services that promote human dignity, enhance self-sufficiency, and strengthen families and individuals in the Jewish community.",info@jcsbaltimore.org,,,,Jewish Community Services,,,http://www.jcsbaltimore.org/
137896,,,,"A community organization that offers GED, ABE, tutoring, emergency food, parental skills training and job readiness.",mmcclinton@thedoor.org,,,,"Door, Inc. The",,,http://www.thedoorinc.org
139021,,,,Provides two halfway houses for men recovering from substance abuse.,ben.toney@verizon.net,,,,Valley Bridge Alcoholism Program,,,
138260,,,,Support group for parents whose children have been murdered.,,,,,Parents of Murdered Children & Other Victims of Homicid,,,
139758,,,,SEEDCO manages the EarnBenefits initiative in Baltimore.  The local program associate offers benefit training for EarnBenefits case managers.  SEEDCO also manages the online EarnBenefits screening and application tool used by case managers and keeps the public website current.,sjohnson@seedco.org,,,,Structured Employment Economic Development Corp (SEEDCO,,,http://baltimore.earnbenefits.org/
138149,,,,"Provides information, referral and training to parents, child care providers, advocates and employers to expand and enhance the early childhood education and child care available to Maryland children.",mcc@mdchildcare.org,,,,Maryland Committee For Children,,,http://www.mdchildcare.org
137746,,,,Offers a residential program providing substance abuse treatment for men. Also provides outpatient after care services.,bhh@prodigy.net,,,,"Bright Hope House, Inc.",,,
138763,,,,Provides support services to children and adults with cerebral palsy and other disabilities so they may live productive and independent lives.,psandusky@ucp-cm.org,,,,United Cerebral Palsy of Central Maryland,,,http://www.ucp-cm.org
138626,,,,"Provides phone numbers, information and services for Charles County government offices.",,,,,Charles County Board of County Commissioners,,,http://www.charlescounty.org
138276,,,,"Offers pregnancy testing, formula, diapers, baby supplies and pregnancy counseling.",,,,,Pregnancy Center West,,,
139037,,,,"Operates three WIC Clinics which provide supplemental food and nutrition education to pregnant women, new mothers, nursing mothers and households with children under five years old.",deanmed@som.umaryland.edu,,,,University of Maryland School of Medicine,,,http://www.medschool.umaryland.edu
137750,,,,"Delivers drug prevention and education services to elementary and middle school youth, the elderly and the community at large",cahapcity@aol.com,,,,Chemical People Task Force of Cherry Hill,,,
137992,,,,Serves the Baltimore metropolitan area and places clients in non-professional employment positions.,fwells@genesisjobs.org,,,,"Genesis Jobs, Inc.",,,http://www.genesisjobs.org
137707,,Baltimore Mentoring Partnership,,"Promotes mentoring services for low-income school children in the Baltimore metropolitan area utilizing two programs, Project Raise and the Mentoring Resource Center.",info@marylandmentors.org,,,,"Maryland Mentoring Partnership, The",,,http://www.marylandmentors.org
137843,,CPHA,,"Promotes community self-help and involvement; builds coalitions to address city-wide concerns and works to strengthen neighborhoods; improves public education; and advocates for quality transit service, decent, affordable housing, and increased access to drug treatment to improve the quality of life in the Baltimore metropolitan area.",danp@cphabaltimore.org,,,,Citizens Planning and Housing Association (CPHA),,,http://www.cphabaltimore.org
137793,,Archdiocese of Baltimore,,"Plans, develops, and implements human service programs for children, the elderly, disabled persons, the homeless, families, minorities, and the poor.",info@cc-update.org,,,,Catholic Charities of the Archdiocese of Baltimore,,,http://www.cc-md.org
139332,,BNIA,,An alliance of organizations working to provide an information system that enhances community improvement efforts in Baltimore City.,bnia-jfi@ubalt.edu,,,,BNIA - JFI,,,http://www.ubalt.edu/bnia
139762,,,,Offers mental health services to survivors of torture and war trauma from all over the world.  Volunteers welcome.,info@astt.org,,,,Advocates for Survivors of Torture and Trauma,,,http://www.astt.org
139298,,,,Provides service and community civic engagement to students from culturally and economically diverse backgrounds.,info@studentssharing.org,,,,Students Sharing Coalition,,,http://www.studentssharing.org
138523,,,,Operates a soup kitchen.,watersame@verizon.net,,,,Waters AME Church,,,http://www.watersamechurch.org
138489,,,,Offers general and substance abuse and mental health counseling.,,,,,Universal Counseling Services,,,http://www.universalcounseling.com
137951,,,,A residential and therapeutic program for teenage girls ages 13-20 that offers education and child rearing information.,adavis@flocnt.net,,,,"Florence Crittenton Services of Baltimore, Inc.",,,http://www.flocrit.net
139109,,,,"Provides affordable, non medical companionship and care for seniors who remain at home.",,,,,Home Instead Senior Care,,,http://www.homeinstead.com
139220,,,,"Delivers groceries from Maryland Food Bank and other programs to the homebound, seniors, persons with physical disabilities, and low-income families primarily in Baltimore City zip code 21213.",,,,,Apostolic Word Of God Deliverance,,,
138431,,,,"St. Vincent de Paul of Baltimore helps low-income and homeless persons meet basic needs and achieve self-sufficiency by providing food, clothing, housing, education, employment and other services.",svdp@vincentbaltimore.org,,,,St. Vincent de Paul of Baltimore,,,http://www.vincentbaltimore.org
137681,,,,"Responsible for enforcing Article IV of the Baltimore City Code which prohibits discrimination in the area of employment, public accommodations, education, health, social and welfare services.",alvin.gillard@baltimorecity.gov,,,,Baltimore Community Relations Commission,,,http://www.baltimorecity.gov/government/community/
138574,,,,"Provides financial assistance, emergency food, a soup kitchen and clothing to residents of Baltimore City and substance abuse counseling and recovery group.",,,,,Zoe Miracle Church,,,
139365,,,,Provides emergency groceries to residents in Parkville Carney area of Baltimore County.,christus.victor@worldnet.att.net,,,,Christus Victor Lutheran Church,,,http://www.christusvictorlutheran.org
137947,,,,"Provides emergency food, and hoilday assistance to East Baltimore residents.",,,,,First Apostolic Faith Church Pantry,,,http://www.firstapostolicchurch.net
138427,,,,A supported employment program for developmentally disabled adults who live in southwest Baltimore.,cwoods@stpetersalc.org,,,,St. Peter's Adult Learning Center,,,http://www.stpetersalc.org
137678,,,,"Aids and maintains the honor and dignity of the profession of the law, promotes legal science and furthers the administration of justice.",info@baltimorebar.org,,,,Bar Association of Baltimore City,,,http://www.baltimorebar.org
139373,,,,Sells donated vehicles to low income households.,vehfch@aol.com,,,,Vehicles For Change,,,http://www.vehiclesforchange.org
137697,,Baltimore County Dept. of Health,,Provides comprehensive health and mental health services at 8 centers in Baltimore County.,health@baltimorecountymd.gov,,,,Baltimore County Health Department,,,http://www.baltimorecountymd.gov/Agencies/health/index.html
138132,,,,"Provides core services in centers throughout Central Maryland and Dorchester County. Services include pastoral counseling for families and individuals in crisis, emergency groceries and clothing,  intermediate term housing for unwed mothers, and operates food pantries. Offers discount RX card and eye glass vouchers.",lms@lutheranmissionsociety.org,,,,Lutheran Mission Society of Maryland,,,http://www.lmsmd.org
137910,,,,"Provides counseling, education and support services to youth aged 12-18 and their families.  Focuses on preventing crises that can result in family disruption and the entry of the child into the juvenile justice system.",dysc@comcast.net,,,,Dundalk Youth Service Center,,,http://www.dundalkfamilypeace.org
138759,,Leukemia Society of America,,"Provides information and literature on leukemia, lymphoma, multiple myeloma and Hodgkin's disease.  Provides financial assistance for transportation, medications, x-ray therapy and blood transfusions.",yatemans@lls.org,,,,"Leukemia and Lymphoma Society, Maryland Chapter",,,http://www.lls.org
138923,,,,Provides information and referral for substance abuse treatment in Baltimore City.,bsas@bsasinc.org,,,,"Baltimore Substance Abuse Systems, Inc.",,,http://www.bsasinc.org
138470,,,,"Manages the U.S. Government's finances, promotes economic growth and stability, and ensures the safety, soundness, and security of the U.S. and international financial systems.",opcmail@do.treas.gov,,,,U.S. Dept. of the Treasury,,,http://www.ustreas.gov
138866,,,,"A post-secondary educational institution offering programs of study in Management Science, Early Childhood and Elementary Education, Special Education, Computer Science and Mathematics, History, Nursing, Psychology, Social Sciences, Criminal Justice, Social Work, General Science, Fine and Communication Arts and Language, Literature, Philosophy and Media Arts. Also offers graduate programs in  Vocational Rehabilitation Counseling, Adult Education, Human Services and others.",webmaster@coppin.edu,,,,Coppin State University,,,http://www.coppin.edu
139353,,,,"Offers substance abuse services, including support groups, outreach/education and information & referral.",bell4sonship@msn.com,,,,Sonship Ministries,,,http://www.transformationchurch.org
138145,,,,"Offers diagnostic screening, information and referral, support groups, speakers bureau and technical assistance to any Maryland resident with dyslexia.",mkolodney@mayday.org,,,,Dyslexia Tutoring Program,,,http://www.dyslexiatutoringprogram.org
138903,,,,Provides food and clothing.,,,,,First Emmanuel Baptist Church,,,
138000,,,,Offers clothing and emergency food to Baltimore City residents.,,,,,"Grace and Hope Mission, Inc.",,,
138450,,,,A health-service corporation rendering care on a prepaid and fee-for-service basis. It is composed of seven different centers throughout the Baltimore metropolitan area.,balaofin@totalhealthcare.org,,,,"Total Health Care, Inc.",,,http://www.totalhealthcare.org
139168,,,,Operates food pantry.,firstmtolive@hotmail.com,,,,First Mt. Olive Freewill Baptist Church,,,http://www.firstmtolive.com
137875,,,,Conducts annual fundraising campaign and allocates funds to non-profit partner agencies according to community needs for health and human services.,cuw@allconet.org,,,,"County United Way, Inc.",,,http://www.cuw.org
139742,,,,"Provides furniture, clothing, and shoes for men, women, children, and infants at low cost, and accept donations of these items.",fortunefinds1@yahoo.com,,,,"Fortunate Finds Thrift Shop, LLC",,,
138153,,Maryland Department of Human Resources (DHR),,"Maryland's human services agency. All services are delivered through local departments of social services in Baltimore City and 23 counties, by other public agencies, and by more than 200 private, non-profit community-based organizations.",dhrhelp@dhr.state.md.us,,,,Maryland Dept. of Human Resources (DHR),,,http://www.dhr.state.md.us
137863,,,,Provides pro bono legal services and publications to community-based organizations in Baltimore City.,Kristined@communitylaw.org,,,,Community Law Center,,,http://www.communitylaw.org
138780,,,,Offers emergency groceries to anyone in need. Offers a Christian-based residential facility for pregnant girls and women in a crisis  and a transitional shelter for homeless men.,information@rockcitychurch.com,,,,Rock City Church,,,http://www.rockcitychurch.com
139345,,,,"Full service mobile unit for individuals suffering from a serious mental disorder. Treatment team consist of doctors, nurses, social workers, and counselors.",mscmhc2004@netscape.net,,,,"Mainstreet Mobile Treatment Associates, Inc.",,,http://www.mainstreetmentalhealthinc.org
138041,,,,Oversees the operation of a transitional/emergency shelters located in Baltimore City.,lansdowneth@comcast.net,,,,"People First, Inc.",,,
139579,,,,Offers an emergency shelter to families with children.,nightofpeace@hotmail.com,,,,Salem United Methodist Church,,,
139083,,,,"Operates the Youth Program and a Health Promoters program. Provides an after school program, offering drug prevention workshops and drug-free activities.  Also operates a summer day camp Trained volunteers act as health promoters who provide outreach to area residents. Coaches adults for GED. Adult volunteers welcome.",BAESND1@AOL.COM,,,,Julie Community Center,,,
138738,,,,Provides residential services for developmentally disabled adults.,notot@lifeinc.org,,,,"LIFE, Inc.",,,http://www.lifeinc.org
138368,,,,"Multi-discipline, metropolitan hospital which offers inpatient, outpatient and community-based services.",,,,,"Sinai Hospital of Baltimore, Inc.",,,http://www.lifebridgehealth.org
138387,,,,"A network of churches in southwest Baltimore County that donate food, clothing, furniture and money to assist the low-income population in that community.  Volunteers are welcome.",,,,,Southwest Emergency Services,,,
139596,,,,"Coordinates child and family-oriented care within the State’s child-serving agencies by emphasizing prevention, early intervention and community-based services for all children and families.",shunter@goc.state.md.us,,,,Governor's Office for Children,,,http://www.goc.state.md.us
138939,,,,"Provides food, clothing, toiletries, blankets and resource guides directly to homeless persons in Baltimore City and Anne Arundel County.",,,,,Happy Helpers For The Homeless,,,
138893,,Hospice of Baltimore,,Provides home-based hospice care to patients with a life-limiting illness and whose life expectancy is less than a year.,lmulligan@gilchristhospice.org,,,,Gilchrist Hospice Care,,,http://www.gilchristhospice.org
138190,,,,Full service medical facility that provides primary health care for adult and pediatric patients.,,,,,Mercy Medical Center,,,
139369,,,,"Provides education and advocacy to the public and professional communities through extensive outreach and training.  Serves as a resource for anyone seeking information on alcoholism, drug addiction, and related issues.",carlos@ncaddmaryland.org,,,,"National Council on Alcoholism & Drug Dependence, MD",,,http://www.ncaddmaryland.org
138128,,Little Ark Food Pantry,,Provides emergency groceries and clothing to persons in need.,,,,,Ark Church,,,http://www.arkchurch.com
139040,,,,A Christian organization which provides community services for Sandtown-Winchester residents.,info@nsum.org,,,,New Song Urban Ministries,,,http://www.nsum.org/
139105,,,,"Provides animal rescue, adoptions, spay/neuter program, humane education and wild life sanctuary.  Also offers a lost and found service as well as pet therapy.",,,,,"Defenders of Animal Rights, Inc.",,,http://www.adopt-a-pet.org
139390,,,,"Certified drug and alcohol program offering assessment and individual and group counseling.  Also provides a comprehensive package of drug and alcohol-free workplace services, including policy development, training, drug and alcohol testing and employee assistance.",drugensic@drugensic.com,,,,"DrugEnsic Systems, Inc.",,,http://www.drugensic.com
138581,,Gam-Anon,,Mutual support group for persons who are compulsive gamblers and who wish to stop.  It is based on the 12-Step programs.,isomain@gamblersanonymous.org,,,,Gamblers Anonymous National Service Office,,,http://www.gamblersanonymous.org
