id,accreditations,alternate_name,date_incorporated,description,email,funding_sources,legal_status,licenses,name,tax_id,tax_status,website
137916,,,,Provides a home and community therapy program; low vision rehabilitation; home modification assessments and low vision/hearing screenings. Adult volunteers welcome.,Lreeves@eseal.org,,,,Easter Seals Greater Washington/Baltimore Region,,,http://www.gwbr.easterseals.com
137853,,,,"The leading agency in the D. C. metropolitan area for persons who are blind or have low vision.  Provides social services, rehabilitative services and adaptive technology.",info@clb.org,,,,Columbia Lighthouse for the Blind,,,http://www.clb.org
137783,,,,"Serves as the architect and catalyst for needed policy development and change in the health and human service systems of Carroll County.  Provides advocacy, leadership and services to ensure the protection and promotion of the health of Carroll County citizens.",,,,,Carroll County Health Department,,,http://www.carrollhealthdepartment.dhmh.md.gov
139772,,,,Provides medication management; psychiatric evaluation and rehabilitation; diagnostic assessment; therapy and counseling; and therapeutic behavioral services. Adult volunteers needed.,optimumhealth@gmail.com,,,,Optimum Health Systems,,,
138027,,,,"Provides comprehensive health services for Harford County residents including AIDS testing, environmental health services, alcoholism and drug abuse services, Healthy Start program, family planning, geriatric services, mental health services and the WIC program.",,,,,Harford County Health Department,,,http://www.co.ha.md.us/health
137782,,,,"Offers general medical and surgical services, health education and a comprehensive cardiac program.",info@carrollhospitalcenter.org,,,,Carroll Hospital Center,,,http://www.carrollhospitalcenter.org
139266,,,,Provides comprehensive mental health services for adults and children.,information@keypoint.org,,,,"Key Point Health Services, Inc. Administrative Office",,,http://www.keypoint.org
138861,,,,Provides low cost spaying and neutering for all dogs and cats.,luckyonesdogs@yahoo.com,,,,"Lucky Ones, The",,,http://www.luckyones.com
139289,,,,"Sponsored by University of Maryland, Baltimore.  Anyone may attend, no sign up is required.  Clothing will be distributed after the dinner.",,,,,Booker T. Washington Middle School Thanksgiving Dinner,,,
139323,,,,"Operates program which provides low income women with appropriate clothing, make-overs and lessons in interview etiquette for job interviews.",successinstyle@verizon.net,,,,Success in Style,,,http://www.successinstyle.org
138162,,,,"Committed to improving mental health, preventing mental illness and improving the care and treatment of individuals suffering from mental illness through programs of advocacy, public education and community services.",,,,,"Mental Health Association of Maryland, Inc.",,,http://www.mhamd.org
138532,,,,Offers emergency food to residents in zipcode 21216.,,,,,Whitestone Baptist Church,,,
137917,,,,"Provides emergency food and financial assistance to Baltimore County residents of Essex, Middle River, Rosedale, White Marsh or zip codes 21220, 21221, 21236, 21237 or 21162.",,,,,Eastern Interfaith Outreach,,,
137690,,,,"Oversees all Baltimore City schools, special education schools, vocational and adult alternative education.",webservices@bcps.k12.md.us,,,,Baltimore City Public School System,,,http://www.bcps.k12.md.us
139374,,,,Provides a meeting place for 12-Step Recovery groups.,litl.12step@verizon.net,,,,Serenity Center,,,http://www.serenitycenter.homestead.com
138359,,,,"Offers a domestic violence program, abusers program, sexual assault program, legal services, and safehouse services.",,,,,"SARC: Sexual Assault/Spouse Abuse Resource Center, Inc",,,http://www.sarc-maryland.org.
138709,,,,"Provides rent subsidies through a federal program to enable families, elderly or disabled persons locate decent, affordable housing.",,,,,Baltimore County Housing Office,,,http://baltimorecountymd.gov
138436,,,,"Operates the Surprise Shop, which provides free or low cost emergency clothing to residents of Baltimore County and Baltimore City. Also small housewares.",TrinityEpiscopal@Comcast.net,,,,Trinity Episcopal Church,,,http://www.trinitychurchtowson.org
139732,,,,No description at this time,carla@ehc.ang-md.org,,,,Episcopal Housing Corporation,,,http://www.ehc.ang-md.org
139698,,,,Offers tax assistance.,,,,,Morgan State University,,,
138573,,,,Operates a food pantry that is open on the 3rd and 4th Saturday of the month.,,,,,Zion Baptist Church,,,http://www.zionbaptist.com
137686,,,,Provides all social service programs for the City of Baltimore.,,,,,Baltimore City Dept. of Social Services,,,http://www.dhr.state.md.us/bcdss/index.html
139270,,,,"Provides services to promote, protect and improve the health of disenfranchised women in Baltimore City.",,,,,Women Accepting Responsibility (W.A.R.),,,http://ww.warforwomen.org
138524,,,,"Offers a community, drop-in center whose main programs are parenting education, self-awareness building, activities for school-aged children and ABE/GED classes.",,,,,Waverly Family  Center,,,http://www.goodwillches.org
137844,,,,"Provides meals, clothing, groceries, counseling, referral services, and financial assistance to city residents.",,,,,"City Temple Outreach of Baltimore, The",,,
137700,,,,"Provides comprehensive library services, including a mobile van service, to anyone in the Baltimore County area.",infoserv@bcpl.net,,,,Baltimore County Public Library,,,http://www.bcpl.info
138699,,,,"Provides mutual aid, moral support,  and other assistance to ostomy patients and their families.",,,,,Baltimore Ostomy Association,,,
138676,,,,"Manages Prince George&#39;s Hospital Center and allied facilities: Laurel Regional Hospital, Bowie Health Campus and Gladys Spellman Hospital and Nursing Home.",,,,,Dimensions Healthcare System,,,http://www.dimensionshealth.org
139749,,,,"Provides emergency services, such as food, clothing and housing referrals to persons in need in Baltimore City.",,,,,Brooklyn Church of God,,,
138508,,,,"Provides a 24-hour crisis hotline, a walk-in center, counseling and support services, and emergency and transitional housing for victims of domestic violence, sexual assault and addictions.",,,,,"Walden Sierra, Inc.",,,http://www.waldensierra.org
137612,,,,"Promotes physical, mental and environmental health by providing services and education needed within the community. Serves as an architect and catalyst for needed policy development and change in the health and human service systems and provides advocacy and leadership necessary to ensure the protection and promotion of good health.",,,,,Allegany County Health Department,,,http://www.alleganyhealthdept.com
138334,,,,"Provides temporary lodging to seriously ill patients, and family members while receiving treatment in Baltimore City or Baltimore County area hospitals.",mrb@rmhbaltimore.com,,,,"Ronald McDonald House Charities of Baltimore, Inc",,,http://www.rmhbaltimore.com
139175,,,,Administers national and international Habitat for Humanity housing programs.,publicinfo@hfhi.org,,,,Habitat for Humanity International,,,http://www.habitat.org
137741,,,,"A group care facility for boys ages 8-13 requiring an alternative living environment.  Services include social work, education, recreation and psychological consultation.",kallen_peart@hotmail.com,,,,"Boys Home Society, Inc., The",,,
139163,,,,Develops partnerships between area businesses and the Baltimore City Public Schools.  Involves partners in directly providing resources to ensure that all Baltimore City Public School students have access and exposure to meaningful developmental experiences.,,,,,Greater Baltimore Committee,,,http://www.gbc.org
138772,,,,Provides senior day services in a safe and home-like environment which enables seniors to remain in the community.,,,,,"Active Day, Inc.",,,http://www.activeday.com
138267,,,,"Provides residential, vocational and supported employment services to developmentally disabled adults.",gmiller@penn-mar.org,,,,"Penn-Mar Organization, Inc.",,,http://www.penn-mar.org
137891,,,,"Provides efficient and effective programs and services to juvenile offenders.  Assists youth through family involvement and constructive programming.





c",pio@djs.state.md.us,,,,Maryland Dept. of Juvenile Services,,,http://www.djs.state.md.us
139026,,,,"Maintains records for the city, houses the State&#39;s Attorney Office and is the record keeper for any criminal or civil matter. Provides addictions assessments for anyone in Baltimore City referred through the court system.",marcella.holland@courts.state.md.us,,,,Baltimore City Circuit Court,,,http://www.courts.state.md.us/baltcity.html
139708,,,,"Provides education and advocacy for persons with serious mental illness and their family statewide, as well as information and referral services.  Supports 14 local affiliates statewide that provide educational programs and support groups.  Hosts an annual educational conference.  Welcomes anyone to volunteer.",namimd@nami.org,,,,National Alliance on Mental Illness of Maryland,,,http://md.nami.org
139358,,,,"Offers general pediatric care.  Physical exams, baby care and immunizations.",,,,,Honeygo Pediatrics,,,
138119,,,,"Furniture store that sells new furniture, appliances and bedding at a reduction of about 25% to 30% below the retail price to DSS clients.",,,,,"Lexaco, Inc.",,,
138549,,,,A non-profit organization which works to educate the public about legal rights and responsibilities.,admin@wlcmd.org,,,,Women's Law Center,,,http://www.wlcmd.org
138725,,,,"Offers monthly meetings and telephone support to parents, grandparents and siblings dealing with the death of a child of any age, including miscarriage. Also has a special support group for widows/widowers. (See separate listing).",,,,,"Compassionate Friends, Howard County",,,http://www.bereavedparentsusa.org
137829,,,,"Provides comprehensive services for persons with barriers to independent living, including developmentally disabled persons.",,,,,Chimes International Ltd.,,,http://www.chimes.org
139071,,,,"A Quaker organization that focuses on social justice, peace and humanitarian services.",afscinfo@afsc.org,,,,"American Friends Service Committee, National Office",,,http://www.afsc.org
139421,,,,"Offers a hotline, case management and referral services to people struggling with potentially violent feelings and behavior as well as support for friends, co-workers or family members who need help dealing with someone who is angry and hostile.",,,,,"Violence Hotline Center, Inc.",,,http://www.violencehelp.com
139143,,,,Operates a soup kitchen and substance abuse ministry at Knox Presbyterian Church.,knoxpresbyterian@verizon.net,,,,Presbytery of Baltimore,,,
138302,,,,Operates an emergency food pantry for the residents of zipcode 21217.,eprovidence@prodigy.net,,,,Providence Baptist Church,,,http://www.providencebaptistchurchinc.com
137624,,,,Provides counseling for individuals who are experiencing substance abuse problems.,fwl@verizon.net,,,,Alternatives to Dependency,,,
139285,,,,"Provides various services for families in Baltimore city, including peer support groups, ABE and GED classes, computer training, licensed day car and counseling.  Also offers senior housing.",healinc@smart.net,,,,Madison Avenue Presbyterian Church Family Life Center,,,
139051,,,,Offers services to individuals and families who experience difficulty associated with chemical dependence.,xroadscenters@yahoo.com,,,,Crossroads Centers,,,
138640,,,,"Offers HIV/AIDS-related information and referral, clinical drug trial advocacy, and emergency financial assistance.",baltoaids@aol.com,,,,"AIDS Action Baltimore, Inc.",,,http://aidsactionbaltimore.org
138210,,,,Oversees Mount Clare Overlook which is subsidized housing for senior citizens and physically disabled persons.,,,,,National Housing Partnership,,,
137809,,,,"The agency&#39;s  mission is to revitalize neighborhoods of the Baltimore metropolitan area.  Provides homeownership counseling. housing information, credit counseling, loans for home repairs and closing costs and special neighborhood projects.",ftorres@nhsbaltimore.com,,,,"Neighborhood Housing Services of Baltimore, Inc.",,,http://www.nhsbaltimore.com
139397,,,,"A continuing care retirement community providing independent living, assisted living and long term care for seniors. Adult day services are also provided in Baltimore City.",gscherer@augsburg.org,,,,Augsburg Lutheran Home & Village,,,http://www.augsburg.org
139378,,,,Provides a food pantry and a soup kitchen. Canned goods and non-perishable foods. No volunteers needed.,pastorjeff9278@verizon.net,,,,Church of God of Dundalk,,,
137736,,,,"Provides a wide  variety of health care services, general and specialized, in the Baltimore Metropolitan area.",baltimore_info@bshsi.com,,,,Bon Secours Baltimore Health System,,,http://www.bonsecours.org/baltimore
138569,,,,"Provides educational, developmental and recreational services to families, youth, teens, seniors and the disadvantaged through family programs, child care, Head Start, aquatics and fitness.",,,,,"Y of Central MD, Administrative Office",,,http://ymaryland.org/
139047,,,,Offers homeownership and credit counseling for first time buyers. Sponsors community meetings once a month to residents of the Oliver community of Baltimore City.,olivercommunity@attglobal.net,,,,Oliver Community Economic Development Corporation,,,
138590,,,,Provides an informal negotiating process for solving problems between people.,,,,,Community Mediation Program,,,http://www.communitymediation.org
137665,,,,"Committed to reducing the incidence of mental retardation through education, research, advocacy and support of families, friends and community.",,,,,"Arc of Carroll County, Inc., The",,,http://www.arccarroll.com
138085,,,,"A day school for children with developmental delays, learning problems, communication deficits and behavioral disorders.",ncarr@ivymount.org,,,,Ivymount School,,,http://www.ivymount.org
137720,,,,"Provides a residential program for developmentally disabled children, a residential job training center for mildly mentally disabled persons, and a program of training and adjustment in supervised homes for mentally retarded adults.",benefound@aol.com,,,,"Benedictine School for Exceptional Children, Inc.",,,http://www.benschool.org
138894,,,,Fulfills wishes of children facing life-threatening medical conditions.,cmartens@midatlantic.wish.org,,,,Make A Wish Foundation of The Mid-Atlantic,,,http://midatlantic.wish.org/
139769,,,,Empowers mentally ill adults by increasing their awareness of resources in the community.,thickshope@verizon.net,,,,Helping Other People Through Empowerment (HOPE),,,
139339,,,,"Provides support services to fathers, including parenting skills development, case management and substance abuse counseling.",,,,,Center for Urban Families,,,http://www.cfuf.org
138178,,,,"Provides representation to the U.S. Department of Veterans Affairs. Also provides referrals to other federal, state and local government agencies for benefits which may be available to eligible individuals. Manages and operates authorized Maryland State Veterans Cemeteries and a Civil War Cemetery. Maintains and cares for memorials for the Maryland Vietnam, Korean, and World War II Veterans. Manages the Charlotte Hall Veterans Home. Provides staff support and assistance to State Veterans Commissions.",mdveteransinfo@mdva.state.md.us,,,,Maryland Dept. of Veterans Affairs,,,http://www.mdva.state.md.us
137833,,,,"Provides emergency food, clothing, and a free meal to those in need in Baltimore City, specifically residents of zip codes 21205 and 21213.",cumchurch@verizon.net,,,,Christ UMC,,,http://www.gbgm-umc.org/baltimorecumc
137999,,,,"Community and church-based developer and operator of affordable, service-linked housing and social service programs.",office@gedco.org,,,,Govans Ecumenical Development Corporation (GEDCO),,,http://www.gedco.org
137976,,,,Advocates for the reform of policies and programs that affect families with young children; collaborates to provide comprehensive services; educates and trains parents and professionals; and develops community-based family support programs.,info@friendsofthefamily.org,,,,"Friends of the Family, Inc.",,,http://www.friendsofthefamily.org
138380,,,,"Provides clothing, financial assistance, and emergency food to residents of zip code 21230.",,,,,South Baltimore Emergency Relief (SOBER),,,
139712,,,,"Provides professional home car services for physically and mentally disabled adults, including mental illness and mental retardation.",abibank7@excite.com,,,,"Abibank Home Care Services, Inc.",,,
139342,,,,"Provides general mental health counseling &amp; therapy, psychiatric support and out patient substance abuse treatment.",,,,,"Resource Group, The",,,
138046,,,,"Provides emergency shelter, transitional housing, a learning center for homeless men. Also sponsors a summer camp.",,,,,Helping Up Mission,,,http://www.helpingupmission.org
138338,,,,"Offers child day care, homeless shelters for families, boys and girls clubs, emergency assistance for basic needs, free food distribution, community services and disaster assistance at no charge.",Roger_Coulson@uss.salvationarmy.org,,,,"Salvation Army, Baltimore Area Command",,,http://www.tsabaltimore.org
139196,,,,Offers a comprehensive educational and holistic program that provides families and children whose lives have been dramatically altered by HIV/AIDS disease access to a supportive network of valuable community resources.,bphivp@aol.com,,,,Light Health & Wellness Comprehensive Service,,,http://www.lighthealth.org
137921,,,,Provides adult day care primarily for senior citizens.,,,,,Eldersburg Care,,,http://www.eldersburgcare.net
138154,,,,Oversees Commissioner of Financial Regulation; the Maryland Racing Commission; Occupational &amp; Professional Licensing Boards; Real Estate Commission; State Athletic Commission; Home Improvement Commission; Division of Labor and Industry; and the Unemployment Insurance Administration.,md@dllr.state.md.us,,,,"Maryland Dept. of Labor, Licensing & Regulation",,,http://www.dllr.state.md.us
138011,,,,"Provides counseling, information and referral, financial assistance, housing assistance, legal aid, mental health services, and a drop-in center for HIV clients living in the Baltimore metropolitan area.",,,,,HERO (Health Education Resource Organization),,,http://www.hero-mcrc.org
137937,,,,Devoted to supporting families attempting to prevent family violence in Baltimore County.  Services designed to prevent the occurrence or reoccurrence of family violence.,doug@familycrisiscenter.net,,,,"Family Crisis Center of Baltimore County, Inc.",,,http://www.familycrisiscenter.net
138791,,,,Provides home health services for adults and elderly in the mid-Atlantic region.,,,,,"HomeCall, Inc. (Corporate Office/Frederick)",,,http://www.homecallinc.com
138841,,,,"Three phase education/job training designed to help women acquire discipline and skills necessary to obtain fulfilling work that pays a living wage.  Includes career counseling, individual instruction, computer training, job search assistance, internships, mentoring and job placement.",carolinecenter@covad.net,,,,"Caroline Center, Baltimore",,,http://www.caroline-center.org
138142,,,,"Offers pregnancy testing, pre and post-abortion counseling, maternity clothing, formula and baby supplies.",,,,,"Mary's Center, Inc.",,,
138007,,,,Provides food to anyone in need.  Food pantry occasionally has baby formula and food supplements.,,,,,Greater Zion Apostolic Church,,,
138457,,,,Operates a soup kitchen and a food pantry. Occasionally provides clothing to those in need.,tbc1888@aol.com,,,,Trinity Baptist Church,,,
139246,,,,"Provides Methadone or Orlaam maintenance, medical evaluation, individual and group counseling to adults 18 and over with a minimum of one year history of narcotic addiction.  Pregnant females are not eligible for Orlaam program.",dskinner@crchealth.com,,,,"ATS, Elkton Treatment Center",,,
137825,,,,"Purpose is to help at-risk children and youth find satisfying and appropriate ways of living, through counseling, psychiatric consultation, social work,  parent support groups, schooling, recreation and vocational training.",contact@ccyd.org,,,,Chesapeake Center for Youth Development,,,http://www.ccyd.org
138379,,,,"Operates 2 halfway recovery houses, one location for men and another for women.",,,,,South Baltimore Community Assistance Program,,,
138683,,,,A national organization for children and adults with attention deficit/attention deficit hyperactivity disorders (AD/HD) and their caretakers.,national@chadd.org,,,,"CHADD, National",,,http://www.chadd.org
138729,,,,Promotes the Lamaze method of childbirth through classes.,spudandski@comcast.net,,,,Lamaze International of Metropolitan Baltimore,,,http://www.lamaze.org
138396,,,,Offers a carry-out meal  to anyone in need. Also offers holiday programs. Donations of non-perishable food items are needed.,,,,,St. Edward's Catholic Church,,,
137599,,,,"Certified as an outpatient, drug abuse treatment program that provides information, evaluation and referral services as well as in-house counseling.",,,,,Baltimore Community Resource Center,,,
138545,,,,Helps low-income women plan and start up their own small businesses.,,,,,Women Entrepreneurs of Baltimore (WEB),,,http://www.webine.org
139354,,,,Food co-op affiliate helping to maintain SHARE programs.  Distributes quality food at low cost to members.,chris.byrd@ccs-dc.org,,,,SHARE Food Network,,,http://www.sharedc.org
139211,,,,Serves as the parent organization for 15 family health centers in Maryland.,,,,,Johns Hopkins Community Physicians,,,http://www.hopkinsmedicine.org/jhcp/
138400,,,,Provides financial assistance to eligible persons for evictions and utility turn-offs.,,,,,St. Francis Xavier Church,,,
138050,,,,"Provides emergency food, clothing, a soup kitchen, and a children&#39;s breakfast program to Baltimore City residents.",,,,,Homestead UMC Service Center,,,
139099,,,,Offers an emergency  food pantry for Baltimore City residents living in zipcodes 21218 and 21202.,,,,,Donald Bentley Food Pantry,,,
138722,,,,"National organization serving individuals with Autism, their families and those professionals that work with them.",,,,,"Autism Society of America, National Office",,,http://www.autism-society.org
139830,,,,No description at this time,Charbrnch@aol.com,,,,"Castles of Love Assisted Living Homes, L.L.C",,,
138688,,,,Offers emergency food (including Ensure) to families and an NA support group.,macedoniabaptistchurch1@verizon.net,,,,Macedonia Baptist Church,,,http://www.macedoniabaptistchurch.org
137592,,,,Provides information and referral and advocacy for working people and the unemployed.,dianelcs@verizon.net,,,,"Community Services of Central Maryland, Inc.",,,
138237,,,,"Offers a food pantry and financial assistance for evictions and utility assistance.  Also offers programs in financial management, substance abuse prevention and youth abstinence.  Teen volunteers wanted.",newcreationadmin@verizon.net,,,,New Creation Christian Church,,,http://www.newcreation-md.org
137711,,,,"Offers food, clothing and shelter to homeless men, and to homeless women with children.",baltimore.rescue@juno.com,,,,"Baltimore Rescue Mission, The",,,
138325,,,,Provides emergency food to low-income residents of a specific geographic area in Baltimore City.,,,,,St. Wenceslaus Catholic Church,,,
138775,,,,"Provides services that promote human dignity, enhance self-sufficiency, and strengthen families and individuals in the Jewish community.",info@jcsbaltimore.org,,,,Jewish Community Services,,,http://www.jcsbaltimore.org/
139534,,,,"Sales, rental and service of power and manual home medical equipment. No volunteers needed.",,,,,"Roberts Home Medical, Inc.",,,http://robertshomemedical.com
137896,,,,"A community organization that offers GED, ABE, tutoring, emergency food, parental skills training and job readiness.",mmcclinton@thedoor.org,,,,"Door, Inc. The",,,http://www.thedoorinc.org
139021,,,,Provides two halfway houses for men recovering from substance abuse.,ben.toney@verizon.net,,,,Valley Bridge Alcoholism Program,,,
138260,,,,Support group for parents whose children have been murdered.,,,,,Parents of Murdered Children & Other Victims of Homicid,,,
139758,,,,SEEDCO manages the EarnBenefits initiative in Baltimore.  The local program associate offers benefit training for EarnBenefits case managers.  SEEDCO also manages the online EarnBenefits screening and application tool used by case managers and keeps the public website current.,sjohnson@seedco.org,,,,Structured Employment Economic Development Corp (SEEDCO,,,http://baltimore.earnbenefits.org/
138149,,,,"Provides information, referral and training to parents, child care providers, advocates and employers to expand and enhance the early childhood education and child care available to Maryland children.",mcc@mdchildcare.org,,,,Maryland Committee For Children,,,http://www.mdchildcare.org
139522,,,,"A non-profit coalition of national organizations focusing on issues of family caregiving. Alliance members include grassroots organizations, professional associations, service organizations, disease-specific organizations, a government agency, and corporations. The Alliance was created to conduct research, do policy analysis, develop national programs and increase public awareness of family caregiving issues. No volunteers needed.",info@caregiving.org,,,,National Alliance for Caregiving,,,http://www.caregiving.org
138763,,,,Provides support services to children and adults with cerebral palsy and other disabilities so they may live productive and independent lives.,psandusky@ucp-cm.org,,,,United Cerebral Palsy of Central Maryland,,,http://www.ucp-cm.org
138276,,,,"Offers pregnancy testing, formula, diapers, baby supplies and pregnancy counseling.",,,,,Pregnancy Center West,,,
139037,,,,"Operates three WIC Clinics which provide supplemental food and nutrition education to pregnant women, new mothers, nursing mothers and households with children under five years old.",deanmed@som.umaryland.edu,,,,University of Maryland School of Medicine,,,http://www.medschool.umaryland.edu
139467,,,,Provides information about assistive technology products and rehabilitation equipment;  a Stroke and Brain Injury Resource Center; and  information on resources for travelers with disabilities.,abledata@orcmacro.com,,,,AbleData,,,http://www.abledata.com
137750,,,,"Delivers drug prevention and education services to elementary and middle school youth, the elderly and the community at large",cahapcity@aol.com,,,,Chemical People Task Force of Cherry Hill,,,
137992,,,,Serves the Baltimore metropolitan area and places clients in non-professional employment positions.,fwells@genesisjobs.org,,,,"Genesis Jobs, Inc.",,,http://www.genesisjobs.org
139719,,,,"Offers free and confidential services to any female who is, or believes she may be pregnant. Includes testing, emotional and post-abortion support, prenatal development education, and parenting classes.",,,,,Hope Pregnancy Center,,,
137707,,,,"Promotes mentoring services for low-income school children in the Baltimore metropolitan area utilizing two programs, Project Raise and the Mentoring Resource Center.",info@marylandmentors.org,,,,"Maryland Mentoring Partnership, The",,,http://www.marylandmentors.org
137843,,,,"Promotes community self-help and involvement; builds coalitions to address city-wide concerns and works to strengthen neighborhoods; improves public education; and advocates for quality transit service, decent, affordable housing, and increased access to drug treatment to improve the quality of life in the Baltimore metropolitan area.",danp@cphabaltimore.org,,,,Citizens Planning and Housing Association (CPHA),,,http://www.cphabaltimore.org
137793,,,,"Plans, develops, and implements human service programs for children, the elderly, disabled persons, the homeless, families, minorities, and the poor.",info@cc-update.org,,,,Catholic Charities of the Archdiocese of Baltimore,,,http://www.cc-md.org
139332,,,,An alliance of organizations working to provide an information system that enhances community improvement efforts in Baltimore City.,bnia-jfi@ubalt.edu,,,,BNIA - JFI,,,http://www.ubalt.edu/bnia
139762,,,,Offers mental health services to survivors of torture and war trauma from all over the world.  Volunteers welcome.,info@astt.org,,,,Advocates for Survivors of Torture and Trauma,,,http://www.astt.org
138870,,,,Offers a variety of services for mentally or emotionally disturbed children and adolescents.,concernmdo@concern4kids.org,,,,Concern,,,http://www.concern4kids.org
139298,,,,Provides service and community civic engagement to students from culturally and economically diverse backgrounds.,info@studentssharing.org,,,,Students Sharing Coalition,,,http://www.studentssharing.org
138523,,,,Operates a soup kitchen.,watersame@verizon.net,,,,Waters AME Church,,,http://www.watersamechurch.org
138173,,,,Assists in protecting the public from attorneys who fail to maintain high standards.,,,,,Attorney Grievance Commission of Maryland,,,http://www.mdcourts.gov/attygrievance
137951,,,,A residential and therapeutic program for teenage girls ages 13-20 that offers education and child rearing information.,adavis@flocnt.net,,,,"Florence Crittenton Services of Baltimore, Inc.",,,http://www.flocrit.net
139109,,,,"Provides affordable, non medical companionship and care for seniors who remain at home.",,,,,Home Instead Senior Care,,,http://www.homeinstead.com
139220,,,,"Delivers groceries from Maryland Food Bank and other programs to the homebound, seniors, persons with physical disabilities, and low-income families primarily in Baltimore City zip code 21213.",,,,,Apostolic Word Of God Deliverance,,,
138431,,,,"St. Vincent de Paul of Baltimore helps low-income and homeless persons meet basic needs and achieve self-sufficiency by providing food, clothing, housing, education, employment and other services.",svdp@vincentbaltimore.org,,,,St. Vincent de Paul of Baltimore,,,http://www.vincentbaltimore.org
137681,,,,"Responsible for enforcing Article IV of the Baltimore City Code which prohibits discrimination in the area of employment, public accommodations, education, health, social and welfare services.",alvin.gillard@baltimorecity.gov,,,,Baltimore Community Relations Commission,,,http://www.baltimorecity.gov/government/community/
138574,,,,"Provides financial assistance, emergency food, a soup kitchen and clothing to residents of Baltimore City and substance abuse counseling and recovery group.",,,,,Zoe Miracle Church,,,
139365,,,,Provides emergency groceries to residents in Parkville Carney area of Baltimore County.,christus.victor@worldnet.att.net,,,,Christus Victor Lutheran Church,,,http://www.christusvictorlutheran.org
137947,,,,"Provides emergency food, and hoilday assistance to East Baltimore residents.",,,,,First Apostolic Faith Church Pantry,,,http://www.firstapostolicchurch.net
138427,,,,A supported employment program for developmentally disabled adults who live in southwest Baltimore.,cwoods@stpetersalc.org,,,,St. Peter's Adult Learning Center,,,http://www.stpetersalc.org
137678,,,,"Aids and maintains the honor and dignity of the profession of the law, promotes legal science and furthers the administration of justice.",info@baltimorebar.org,,,,Bar Association of Baltimore City,,,http://www.baltimorebar.org
139236,,,,"An educational institution providing two year degrees as well as general 4 year agreements with MD colleges.  Also offer Continuing Education classes, personal enrichment, and Kid College classes.",fjtally@csmd.edu,,,,College of Southern Maryland,,,http://www.csmd.edu
139373,,,,Sells donated vehicles to low income households.,vehfch@aol.com,,,,Vehicles For Change,,,http://www.vehiclesforchange.org
137697,,,,Provides comprehensive health and mental health services at 8 centers in Baltimore County.,health@baltimorecountymd.gov,,,,Baltimore County Health Department,,,http://www.baltimorecountymd.gov/Agencies/health/index.html
138132,,,,"Provides core services in centers throughout Central Maryland and Dorchester County. Services include pastoral counseling for families and individuals in crisis, emergency groceries and clothing,  intermediate term housing for unwed mothers, and operates food pantries. Offers discount RX card and eye glass vouchers.",lms@lutheranmissionsociety.org,,,,Lutheran Mission Society of Maryland,,,http://www.lmsmd.org
137910,,,,"Provides counseling, education and support services to youth aged 12-18 and their families.  Focuses on preventing crises that can result in family disruption and the entry of the child into the juvenile justice system.",dysc@comcast.net,,,,Dundalk Youth Service Center,,,http://www.dundalkfamilypeace.org
138923,,,,Provides information and referral for substance abuse treatment in Baltimore City.,bsas@bsasinc.org,,,,"Baltimore Substance Abuse Systems, Inc.",,,http://www.bsasinc.org
138889,,,,"Provides educational, social and clinical services to infants, children and adults with developmental disabilities.",,,,,"National Children's Center, Inc.",,,http://www.nccinc.org
138470,,,,"Manages the U.S. Government&#39;s finances, promotes economic growth and stability, and ensures the safety, soundness, and security of the U.S. and international financial systems.",opcmail@do.treas.gov,,,,U.S. Dept. of the Treasury,,,http://www.ustreas.gov
138866,,,,"A post-secondary educational institution offering programs of study in Management Science, Early Childhood and Elementary Education, Special Education, Computer Science and Mathematics, History, Nursing, Psychology, Social Sciences, Criminal Justice, Social Work, General Science, Fine and Communication Arts and Language, Literature, Philosophy and Media Arts. Also offers graduate programs in  Vocational Rehabilitation Counseling, Adult Education, Human Services and others.",webmaster@coppin.edu,,,,Coppin State University,,,http://www.coppin.edu
139774,,,,Provides a continuum of services to homeless persons in Anne Arundel County.  Programs include an emergency winter shelter; a housing first program for men and women; a transitional housing program for men in recovery; permanent housing program for men; and a day and resource center for referral to services.,mberninzoni@arundelhoh.org,,,,Arundel House of Hope,,,http://www.arundelhoh.org
139353,,,,"Offers substance abuse services, including support groups, outreach/education and information &amp; referral.",bell4sonship@msn.com,,,,Sonship Ministries,,,http://www.transformationchurch.org
138407,,,,Offers unsubsidized and subsidized housing in Talbot County for persons aged 62 and older.,,,,,"St. Mark's Ministry to the Aged, Inc.",,,
139580,,,,Offers a comprehensive program of interdisciplinary home health care services.,,,,,Evercare Hospice & Palliative Care,,,http://www.evercarehospice.com
138145,,,,"Offers diagnostic screening, information and referral, support groups, speakers bureau and technical assistance to any Maryland resident with dyslexia.",mkolodney@mayday.org,,,,Dyslexia Tutoring Program,,,http://www.dyslexiatutoringprogram.org
138903,,,,Provides food and clothing.,,,,,First Emmanuel Baptist Church,,,
138000,,,,Offers clothing and emergency food to Baltimore City residents.,,,,,"Grace and Hope Mission, Inc.",,,
138450,,,,A health-service corporation rendering care on a prepaid and fee-for-service basis. It is composed of seven different centers throughout the Baltimore metropolitan area.,balaofin@totalhealthcare.org,,,,"Total Health Care, Inc.",,,http://www.totalhealthcare.org
139168,,,,Operates food pantry.,firstmtolive@hotmail.com,,,,First Mt. Olive Freewill Baptist Church,,,http://www.firstmtolive.com
138796,,,,Provides free medical services for one day weekly or bi-monthly at seven offices throughout Maryland.,,,,,Mission of Mercy,,,http://www.amissionofmercy.org
