id,location_id,program_id,accepted_payments,alternate_name,description,eligibility,email,fees,funding_sources,application_process,interpretation_services,keywords,languages,name,required_documents,service_areas,status,wait_time,website,taxonomy_ids
0,367995,,,,Anonymous crime tip-line with incentives.,,MCSmaryland@gmail.com,,,,,,,Metro Crime Stoppers,,,,,www.metrocrimestoppers.org,
0,18737560,,,,"Provides case management, social skills development, supportive employment, and group therapy to men ages 25 and older. ",,mycasaliving@gmail.com,,,,,,,Mi Casa Su Casa Supportive Housing Program,,,,,www.mycasaliving.org,
0,167537,,,,"Provides advocacy, clothing stores, and information and referral to veterans in the central Maryland area.",,,,,,,,,Military Order of The Purple Heart,,,,,www.purpleheart.org,
0,169001,,,,"<p>Morgan State University, a coeducational institution, is located        in a residential section of Baltimore, Maryland. The campus covers        an area of more than 143 acres.  The University offers a comprehensive range of academic programs         through the doctorate. </p>",,info@morgan.edu,,,,,,,Morgan State University,,,,,www.morgan.edu,
0,374398,,,,Operates a food pantry for those in need.<br />,,,,,,,,,Mount Pleasant ,,,,,www.mountpleasant.org,
0,39378823,,,,Offers a food pantry.,,,,,,,,,Mount Zion Food Pantry,,,,,,
0,167552,,,,"Provides addictions treatment for adolescents and adults. Includes outpatient, transitional and residential treatment plans.",,cnejus@mountainmanor.org,,,,,,,Mountain Manor Treatment Centers,,,,,,
0,168484,,,,"Delivers nutritionally appropriate meals, free of charge, to homebound people. Also provides meals for the client's dependent children. A full-time dietitian provides nutrition counseling by phone or during home visits. Also delivers meals and groceries to persons with life threatening conditions, but who are not homebound and are able to cook for themselves.",,,,,,,,,Moveable Feast,,,,,www.mfeast.org,
0,24322688,,,,Provides a food pantry and clothing to anyone in need. ,,,,,,,,,Mt Oliver Missionary Baptist Church ,,,,,,
0,56406588,,,,Provides a food pantry. ,,mlbc@mtlebanonbaptist.org,,,,,,,Mt. Lebanon Baptist Church ,,,,,www.mtlebanonbaptist.org/index.php,
0,358851,,,,"Runs a clothing closet, a soup kitchen, a food pantry, and offers financial assistance.",,,,,,,,,Mt. Moriah Church,,,,,,
0,56526160,,,Inge Benevolent Ministries,Shelter: Provides shelter to women and children experiencing homelessness or fleeing from domestic violence. <br /><br />Health: Provides culturally sensitive healthcare to underprivileged women and children.<br /><br />Education: Provides culturally sensitive education to women and children who are experiencing homelessness or fleeing from domestic violence. Provides work-related training and skills for shelter residents in order to gain more economic independence. <br /> ,,info@mnisaa.org,,,,,,,Muslimat Al Nisaa,,,,,http://mnisaashelter.org/,
0,167561,,,,"Provides emergency groceries, job readiness and placement services, holiday meals, and a soup kitchen.",,,,,,,,,My Brother's Keeper,,,,,www.mybrotherskeeperbaltimore.org/,
0,12689149,,,,"A non-profit agency providing advocacy, support, and wrap around services to crime victims and family and friends of the victim.",,,,,,,,,My Covenant Place,,,,,www.alphaprojectmd.org,
0,167563,,,"National Association for the Advancement of Colored People, National Headquarters","The focus of the NAACP is to use legislative, judicial and educational processes to enhance and protect the civil rights of African-Americans and other minorities, strengthening the economic, cultural, social and family bases of the community as a whole.",,member@naacp.org,,,,,,,"NAACP, National Headquarters",,,,,www.naacp.org,
0,167068,,,,An organization of recovering drug addicts who help each other to stay clean.,,barsc@verizon.net,,,,,,,Narcotics Anonymous Service Center,,,,,www.fsrna.org,
0,168679,,,,"Provides education and advocacy to the public and professional communities through extensive outreach and training. Serves as a resource for anyone seeking information on alcoholism, drug addiction, and related issues.",,,,,,,,,"National Council on Alcoholism & Drug Dependence, Maryland",,,,,www.ncaddmaryland.org,
0,167566,,,,"Works toward the complete integration of the blind into society on the basis of equality. Provides advocacy, support, training, information and referral and outreach.",,nfb@nfb.org,,,,,,,"National Federation of the Blind, Headquarters",,,,,www.nfb.org,
0,56406541,,,,"Overview: Community based Outpatient Mental Clinic and Psychiatric Rehabilitation Program (PRP) serving children, adolescents, and adults in the Dundalk, Catonsville, and Baltimore metropolitan area.<br /> ",,,,,,,,,National Pike Health Centers,,,,,www.nphcinc.com/,
0,168626,,,Lifelines Foundation Inc.,"Provides a variety of support services to the Native American Community including counseling, case management, health care referrals, dental care, youth services, and limited transportation.",,info@nativelifelines.org,,,,,,,Native American Lifelines,,,,,www.nativeamericanlifelines.com,
0,167574,,,"Neighborhood Design Center, Inc., Baltimore",Provides pro bono architectural and planning services for non-profit agencies and community organizations.,,info@ndc-md.org,,,,,,,Neighborhood Design Center,,,,,www.ndc-md.org,
0,167163,,,"Neighborhood Housing Services of Baltimore, Inc.","The agency's mission is to revitalize neighborhoods of the Baltimore metropolitan area. Provides homeownership counseling. housing information, credit counseling, loans for home repairs and closing costs and special neighborhood projects.",,,,,,,,,Neighborhood Housing Services of Baltimore,,,,,www.nhsbaltimore.org/,
0,166972,,,All Saints Catholic Church,Provides emergency food.,,,,,,,,,New All Saints Catholic Church,,,,,www.naschurch.org,
0,168736,,,,"Operates a food pantry, clothing bank, personal items and acts as a Harvest of Plenty food site for Thanksgiving holiday assistance.",,,,,,,,,New Antioch Church,,,,,,
0,167577,,,,"Offers a food pantry and financial assistance for evictions and utility assistance. Also offers programs in financial management, substance abuse prevention and youth abstinence. Teen volunteers wanted.",,newcreationadmin@verizon.net,,,,,,,New Creation Christian Church,,,,,www.newcreation-md.org,
168241,51349267,,,,"FOOD PANTRY: Provides non-perishable food items to eligible individuals in Baltimore City and Baltimore County. Individuals are eligible for food twice for Department of Social Services (DSS) and once for 211MD every 30 days. <strong>All callers must be able to provide ID and SS card. </strong><strong>Do not need to call before faxing referral.</strong> Monday-Friday from 9AM-4PM. Also, offers diapers sizes 1-6 and Similac Advance formula if available. Diapers are provided to families with children up to 18 months old, and formula is provided to families with children up to 12 months old. Diapers and formula may be provided to families with older children if the child has a documented disability <strong>(call to confirm availability, and individuals must bring birth certificates and social security cards for children; children with a disability, families must provide documentation).</strong> ",,newlifebc@aol.com,,,Accepts faxed referral from 211MD. Clients w/o ID will be referred to DSS for food vouchers.,,,,New Life Evangelical Baptist,,,,,,
0,168241,,,,"Provides emergency food, a soup kitchen, and a substance abuse clinic.",,,,,,,,,New Life Evangelical Baptist,,,,,newlifebc@aol.com,
0,260007,,,,"Provides clothing, food and household goods to residents of 21217.",,,,,,,,,New Life Fellowship Church of Christ,,,,,,
0,167102,,,Bread of Life Ministry (Baltimore),"Operates a soup kitchen, food pantry and distributes clothing to Baltimore City residents in need.",,,,,,,,,New Metropolitan Church,,,,,,
0,3171543,,,,"Provides a family enhancement program offering basic needs, job training and financial management. Also is a HOP distribution site. ",,,,,,,,,New Psalmist Baptist Church,,,,,www.newpsalmist.org,
0,167578,,,,Provides emergency food for persons in need in Baltimore City.,,info@newshilohbaptist.com,,,,,,,New Shiloh Baptist Church,,,,,www.newshilohbaptist.com,
0,168355,,,,A Christian organization which provides community services for Sandtown-Winchester residents.,,info@nsum.org,,,,,,,New Song Urban Ministries,,,,,www.nsum.org,
0,368000,,,,"Runs a transitional housing program, an outpatient substance abuse program, and supportive services for veterans.",,cculver@newvisionhouseofhope.com,,,,,,,New Vision House of Hope,,,,,www.newvisionhouseofhope.com,
0,219426,,,,Runs a soup kitchen and clothing bank on specified Saturdays of the month.,,,,,,,,,New Waverly United Methodist Church,,,,,,
0,168676,,,,"The mission of Newborn Holistic Ministries, Inc. is to preserve and enrich life in the Sandtown area by providing services that will enable residents to meet their material, social and spiritual needs.",,newborntm@hotmail.com,,,,,,,Newborn Holistic Ministries,,,,,www.marthasplace.org,
0,169051,,,,"Works to strengthen the residential quality of the neighborhoods within which it works. It provides home counseling and housing workshops as well as sponsoring community building activities. Works with other housing organizations to help market loan funds for housing rehabilitation, and home improvement. Volunteers welcome.",,ellis.brown@morgan.edu,,,,,,,NorthEast Development Alliance,,,,,,
0,26878053,,,,Offers a food pantry and counseling services. ,,admin@nsbc.org,,,,,,,Northside Baptist Church ,,,,,www.northsidebcbaltimore.org,
0,167882,,,"Women, Infants and Children Program","A program that is administered in each county and provides supplemental food, breast-feeding information and assistance, and nutritional education for pregnant women, new mothers, nursing mothers and households with children under 5 years old.",,wic@dhmh.state.md.us,,,,,,,"Office of the Maryland Women, Infants and Children Program",,,,,www.marylandWIC.org,
12689149,55294452,,,,,,,,,,,,,My Covenant Place,,,,,,
0,168362,,,,Offers GED and computer classes and expungment assistance. Sponsors community meetings once a month to residents of the Oliver community of Baltimore City.,,,,,,,,,Oliver Community Economic Development Corporation,,,,,,
0,38359492,,,,Offers a food pantry.,,,,,,,,,Olivet Baptist Church,,,,,,
0,169074,,,Optimum Mental Health Clinic,Provides medication management; psychiatric evaluation and rehabilitation; diagnostic assessment; therapy and counseling; and therapeutic behavioral services. Adult volunteers needed.,,optimumhealth@gmail.com,,,,,,,Optimum Health Systems,,,,,,
0,203844,,,,Provides after school programming for Baltimore city students K-3rd grade.,,orchkids@bsomusic.org,,,,,,,"OrchKids, Inc.",,,,,www.orchkids.org,
0,203791,,,St. Veronica's Youth Steel Orchestra,Provides music education to Baltimore city and Washington county youth ages 7-19. Also has a soup kitchen once a month that also provides toiletries.,,,,,Call or email for information.,,,,Pan in the Community,,,,,www.paninthecommunity.org,
0,17175009,,,,"Provides services for children and youth, a food pantry, workforce development and housing counseling. ",,info@boldnewheights.org,,,,,,,Park Heights Renaissance,,,,,www.boldnewheights.org,
0,167601,,,"Park West Health System, Inc.",Offers several comprehensive health care clinics throughout the Baltimore area.,,pjames@parkwestmed.org,,,,,,,Park West Health System,,,,,www.parkwestmed.org,
0,1741086,,,,"Encourages city greening through grants, youth development and volunteer opportunities.<br />",,info@parksandpeople.org,,,,,,,Parks and People Foundation,,,,,www.parksandpeople.org,
0,169052,,,Brooklyn Church of God,"Provides emergency services, such as food, clothing and housing referrals to persons in need in Baltimore City.",,,,,,,,,Pathway Church of God ,,,,,,
0,168448,,,"Patrick Allison House, Inc.","Provides a transitional housing program for men who are substance abusers. Offers case management, individual and group counseling, NA and AA meetings, and job training referrals.",,carteralfred66@gmail.com,,,,,,,Patrick Allison House,,,,,www.patrickallisonhouse.org,
0,167923,,,"Paul's Place, Inc.","Provides a hot lunch, clothing, financial assistance, tutoring, recreation and health services for residents of zip codes 21230 and 21223.",,,,,,,,,Paul's Place,,,,,www.paulsplaceoutreach.org,
0,167605,,,,"Offers a variety of support services, including a food pantry, clothing distribution and senior outreach services.",,office@paynememorial.org,,,,,,,Payne Memorial Church,,,,,www.paynememorial.org,
0,3629791,,,PLAN,Provides tutoring and a summer arts program. <br />,,admin@fcfplan.org,,,,,,,Pen Lucy Action Network,,,,,www.fcfplan.org,
0,168751,,,,Oversees the operation of program that offers rehabilitation and support services for individuals with psychiatric and other disabling conditions.,,,,,,,,,"People Encouraging People, Corporate Office",,,,,www.peponline.org,
0,167608,,,,Operates a food pantry for residents of zipcode 21223.,,,,,,,,,People's Church of Baltimore,,,,,,
0,167610,,,,"Offers emergency food, a free meal, and clothing to anyone in Baltimore City.",,psbc2500@aol.com,,,,,,,Perkins Square Baptist Church,,,,,www.perkinssquarebaptistchurch.org,
0,168682,,,,Offers a food pantry and a thrift shop.,,,,,,,,,Perry Hall United Methodist Church,,,,,www.perryhallumc.org,
0,168538,,,,"Provides pet owners with grief support information and resources, such as lists of professional grief counselors, support groups and pet cemeteries.",,,,,,,,,Pet Loss Helpline,,,,,,
0,168085,,,"Planned Parenthood of Maryland, Inc.",Provides comprehensive reproductive health care services as well as empowering people through education to develop a broader understanding of human sexuality and make a healthy responsible decisions for a life time.<br />,,publicaffairs@ppmaryland.org,,,,,,,Planned Parenthood of Maryland,,,,,www.plannedparenthood.org/planned-parenthood-maryland,
168051,55290240,,,,,,,,,,,,,"Autism Society of America, National Office",,,,,,
203459,55294456,,,,,,,,,,,,,National Court Appointed Special Advocate Program,,,,,,
616574,55294458,,,,,,,,,,,,,David B Wright Memorial Foundation,,,,,,
167063,55294462,,,,,,,,,,,,,Baltimore Gas and Electric Company ,,,,,,
167513,55294464,,,,,,,,,,,,,Maryland State Department of Education,,,,,,
167595,55294466,,,,,,,,,,,,,"Overeaters Anonymous, World Service Office",,,,,,
167969,55294468,,,,,,,,,,,,,Chesapeake Down Syndrome Parent Group,,,,,,
367995,55294470,,,,,,,,,,,,,Metro Crime Stoppers,,,,,,
167948,55294472,,,,,,,,,,,,,Al-Anon and Alateen Family Groups,,,,,,
167289,55294476,,,,,,,,,,,,,Family Crisis Center of Baltimore County,,,,,,
167055,55290244,,,,,,,,,,,,,Baltimore County Department of Social Services,,,,,,
0,374389,,,,<p> Halfway housing for men and women. Also offers intensive outpatient substance abuse services. </p>,,,,,,,,,Port Recovery,,,,,www.portrecovery.com,
0,56460361,,,,Positive Steps Psychiatric Rehabilitation Program (PRP) is an ancillary service for children and adults who suffer with a severe mental impairment and who are currently receiving psychotherapy treatment. Their PRP program is designed to assist therapists and clients in reaching goals related to treatment and to assist clients in being successfully maintained in the community<br /><br /><u><strong>Services:</strong></u><br /><br />?Psychiatric Rehabilitative Services (PRP) for Minors and Adults<br />Therapeutic Behavioral Services (TBS) for those under age 21<br />Substance Abuse Program<br /> ,,,,,,,,,Positive Steps LLC,,,,,www.positivestepsllc.org,
0,168394,,,"Powell Recovery Center, Inc.","Provides intensive outpatient substance abuse treatment, assessments and referrals. Residential facility for women with Children and transitional housing when treatment is complete at the Recovery Center.",,powellrecovery@aol.com,,,,,,,Powell Recovery Center,,,,,www.powellrecovery.com,
0,167615,,,,"Provides free counseling, pregnancy testing and referral to services to women with a crisis pregnancy.",,info@pcnorth.org,,,,,,,Pregnancy Center North,,,,,www.pcnorth.org,
0,167616,,,,"Offers pregnancy testing, formula, diapers, baby supplies and pregnancy counseling.",,pregcenterwest@gmail.com,,,,,,,Pregnancy Center West,,,,,www.prgegnancycenterwest.org,
0,168455,,,,Operates a soup kitchen at Knox Presbyterian Church.,,knoxpresbyterian@verizon.net,,,,,,,Presbytery of Baltimore,,,,,,
0,12277601,,,,"Works with children and families offering treatment foster care, residential treatment services, community-based services, and educational services.",,,,,,,,,Pressley Ridge,,,,,www.pressleyridge.org,
0,168628,,,,Provides information and referral to a variety of pro bono counseling services.,,,,,,,,,"Pro Bono Counseling Project, The",,,,,www.probonocourseling.org,
0,167512,,,"Maryland State Bar Association, Pro Bono Resource Center of MD",Assists people who qualify with legal assistance or referral to other sources of legal help.,,pbrc@probonomd.org,,,,,,,Pro Bono Resource Center Of Maryland,,,,,www.probonomd.org,
0,1830797,,,,Run a school based mentoring project and offer youth development seminars.<br />,,tiffany@projectleon.org,,,,,,,Project L.E.O.N.,,,,,,
0,167639,,,,"Provides transitional and permanent housing, including active assistance and supportive services to the most vulnerable homeless adults. Also addresses the root causes of poverty and homelessness.",,info@projectplase.org,,,,,,,Project PLASE,,,,,www.projectplase.org,
0,2001145,,,Project T.O.O.U.R.,Runs several community outreach programs.<br />,,project_toour@yahoo.com,,,,,,,Project Teaching Our Own Understanding and Responsibility,,,,,www.projecttoour.org,
0,168435,,,,"Medical adult day care offering a full range of recreational and psychosocial activities to physically and mentally disabled adults, ages 21 and older.",,,,,,,,,Providence Adult Day Care,,,,,,
0,167641,,,,Operates an emergency food pantry and holiday assistance.,,eprovidence@providencebaptistchurchinc.com,,,,,,,Providence Baptist Church,,,,,www.providencebaptistchurchinc.com,
0,167644,,,,"Public-interest law firm committed to protecting and expanding the legal rights of Marylanders who are under represented because of race, gender or economics.",,,,,,,,,Public Justice Center,,,,,www.publicjustice.org,
0,167657,,,,Provides 24-hour broadcast of printed material for the visually impaired.,,info@radioreadingnetwork.org,,,,,,,Radio Reading Network of Maryland,,,,,www.radioreadingnetwork.org,
0,168382,,,,Offers adults medical day care to individuals over the age of 18.,,ravensmadc@gmail.com,,,,,,,Raven's Medical Adult Day Care Center,,,,,www.ravensmedical.com,
0,167659,,,,Offers holiday assistance to Baltimore City families.,,,,,,,,,Ray of Hope Baptist Church,,,,,,
0,168328,,,,"On the last Saturday in April, volunteers work to repair and renovate homes based on need. Homeowners are selected from their local community centers. Work may include plumbing, electrical work, carpentry, landscaping, yard clean-up and trash removal. Monetary donations are welcome.",,,,,,,,,"Rebuilding Together, Baltimore",,,,,www.rtbaltimore.org,
0,204262,,,R.O.C.A.C.P,Provides in school programming for children and family services.,,dante.wilson@rocacp.org,,,,,,,"Reclaiming Our Children and Community Project, Inc.",,,,,www.rocacp.org,
0,168653,,,University Psychological Center,Offers substance abuse treatment and transitional housing to help recovering addicts become self-sufficient.,,,,,,,,,Recovery Network ,,,,,www.recoverynetwork.org,
0,1110733,,,,Provides programs that facilitate peer support and grief exploration.<br />,,info@robertashouse.org,,,,,,,Roberta's House Family Grief Support Center,,,,,www.robertashouse.org,
0,167672,,,Ronald McDonald House Charities of Baltimore Inc.,Provides temporary lodging to seriously ill pchildren and family members while receiving treatment in Baltimore City or Baltimore County area hospitals.,,sandy@rmhbaltimore.com,,,,,,,Ronald McDonald House Charities of Baltimore,,,,,www.rmhcbaltimore.com,
0,28766236,,,"Safe Alternative Foundation for Education, Inc.","<span style=color: rgb(51, 51, 51); font-family: 'Lucida Sans Unicode', 'Lucida Grande', sans-serif; line-height: 21px;>Informs and supports others about the importance of obtaining an education, as well as having an alternate career plan in anticipation for life's deviations. </span>",,info@safealternative.org,,,,,,,Safe Alternative Foundation for Education (SAFE),,,,,www.safealternative.org,
167148,55290247,,,,,,,,,,,,,Catholic Charities of the Archdiocese of Baltimore,,,,,,
0,168883,,,,Offers an emergency shelter to families with children.,,info@nightofpeace.com,,,,,,,Salem United Methodist Church,,,,,www.nightofpeace.com,
0,167675,,,,"Offers child day care, homeless shelters for families, boys and girls clubs, emergency assistance for basic needs, free food distribution, community services and disaster assistance at no charge.",,,,,,,,,"Salvation Army Central Maryland, The",,,,,www.tsabaltimore.org,
0,167531,,,,Provides assistance with food and clothing.,,,,,,,,,Samaritan Community,,,,,,
0,12830652,,,,"Offers childcare for children ages 6 months-12, support groups for grandparents and provides training for educators. ",,,,,,,,,Scarlet Covering ,,,,,http://www.kidzstuffchildcare.org/,
0,167690,,,,"Provides a soup kitchen and emergency food pantry. Volunteers, ages 15 and older, are welcome.",,s.shiloh@verizon.net,,,,,,,Second Shiloh Meal Kitchen & Emergency Food Pantry,,,,,,
0,168418,,,,"Operates 14 sites in Baltimore City. Provides information and referral, day trips, computer classes, Tai-Chi, exercise, tax assistance, arts and crafts. No volunteers needed.",,glloyd@gedco.org,,,,,,,Senior Network of North Baltimore/GEDCO,,,,,www.gedco.org,
0,169066,,,SEIU 1199 ,Offers tax preparation assistance open to the general public.,,,,,,,,,Service Employees International Union,,,,,www.1199seiu.org,
0,168616,,,"Shelter Properties, LLC",A national real estate and property management company specializing in multi-family and senior living rental communities.,,parkviewliving@sheltergrp.com,,,,,,,"Shelter Group, The",,,,,parkviewseniorliving.com,
0,167699,,,,A primary care medical facility serving persons with low incomes and no medical insurance.,,,,,,,,,Shepherd's Clinic,,,,,www.shepherdsclinic.org,
0,167702,,,,"Provides comprehensive inpatient & outpatient psychiatric and substance abuse services for children, adolescents, adults, and seniors.",,info@sheppardpratt.org,,,,,,,Sheppard Pratt Health System,,,,,www.sheppardpratt.org,
0,167705,,,"Sinai Hospital of Baltimore, Inc.","Multi-discipline, metropolitan hospital which offers inpatient, outpatient and community-based services.",,,,,,,,,Sinai Hospital of Baltimore,,,,,www.lifebridgehealth.org,
0,168210,,,"STAR, Inc.","Provides emotional, spiritual and financial support to persons living with HIV/AIDS.",,,,,,,,,Sisters Together and Reaching,,,,,www.sisterstogetherandreaching.org,
0,168176,,,,"Provides business counseling, a resource library, and workshops for existing small businesses and those wanting to start up small businesses.",,info@sbrcbaltimore.com,,,,,,,Small Business Resource Center,,,,,www.baltimoresourcelink.com,
0,20161155,,,,Provides a food pantry every Wed and Fri.,,,,,,,,,Sonshine Fellowship Church,,,,,,
0,167715,,,"South Baltimore CAP, Inc., Hanover Street","Operates 2 halfway recovery houses, one location for men and another for women.",,soberfriendship@verizon.net,,,,,,,South Baltimore Community Assistance Program,,,,,,
0,167975,,,South Baltimore Learning Corporation,Provides adult literacy services to adults in Baltimore City. ,,,,,,,,,South Baltimore Learning Center,,,,,www.southbaltimorelearns.org,
0,169084,,,,Aims to handle the housing and business development of Southeast Baltimore. Offers a housing counseling program open to all Baltimore city residents.,,,,,,,,,Southeast Community Development Corporation,,,,,www.southeastcdc.org,
0,30817598,,,,Provides a family stability program for eligible families in 21224 and 21205.,,,,,,,,,Southeast Community Development Corporation,,,,,,
167054,55939595,,,,,,,,,,,,,Baltimore County Department of Recreation and Parks,,,,,,
0,167723,,,,"A network of churches in southwest Baltimore County that donate food, clothing, furniture and money to assist the low-income population in that community. Volunteers are welcome.",,,,,,,,,Southwest Emergency Services,,,,,,
0,168062,,,,Provides year-round sports training and competition programs for children and adults with intellectual disabilities.,,info@somd.org,,,,,,,"Special Olympics, Maryland",,,,,www.somd.org,
0,167724,,,"Spina Bifida Association of Maryland, Inc.",A group of volunteers that provide information and support to persons with Spina Bifida and their families.,,soleas.sbamd@gmail.com,,,,,,,Spina Bifida Association of Maryland,,,,,sbamaryland.com,
0,167728,,,,Offers general medical and surgical services for Baltimore area residents.,,,,,,,,,St. Agnes Hospital,,,,,www.stagnes.org,
0,167729,,,"St. Ambrose Housing Aid Center, Inc.","Provides housing programs such as home sharing, counseling, legal services, and vacant house renovation, primarily to low-income Baltimore city and Baltimore county residents, and to encourage and support strong and diverse neighborhoods.",,,,,,,,,St. Ambrose Housing Aid Center,,,,,www.stambros.org,
0,53488803,,,,"Provides food, clothing and holiday assistance to Baltimore City residents and some County residents.",,,,,,,,,St. Anthony of Padua Church,,,,,,
0,167731,,,,"Sponsors a soup kitchen, clothing distribution, and food pantry for Baltimore City residents.",,office@churchofstcecilia.org,,,,,,,St. Cecilia RCC Soup Kitchen,,,,,www.churchofstcecilia.org,
0,11920917,,,,Provides a food pantry to anyone in need. ,,parishoffice@stclementmh.org,,,,,,,St. Clement's Church,,,,,www.stclementmh.org,
0,167732,,,,Offers a carry-out meal to anyone in need. Also offers holiday programs. Donations of non-perishable food items are needed.,,,,,,,,,St. Edward's Catholic Church,,,,,,
0,167733,,,,Operates a food pantry.,,stliz1@comcast.net,,,,,,,St. Elizabeth's Church,,,,,,
0,167735,,,,Provides a variety of support services to residents of Baltimore City.,,info@stfranciscenter.org,,,,,,,St. Francis Neighborhood Center,,,,,www.stfranciscenter.org,
0,167736,,,,Provides financial assistance to eligible persons for evictions and utility turn-offs.,,,,,Call for information.,,,,St. Francis Xavier Church,,,,,,
0,167737,,,,"Provides emergency food, a soup kitchen, and holiday assistance to residents of the Sandtown/Winchester community.",,,,,,,,,St. Gregory the Great Church,,,,,,
0,167738,,,,Offers a mobile feeding program for the homeless every Sat and Sun at 5:15PM.,,parish@st-ignatius.net,,,,,,,St. Ignatius Catholic Church,,,,,www.st-ignatius.net,
0,26115871,,,,"Offers assistance with food, clothing, furniture, application assistance, and community outreach.",,sacrcenter@gmail.com,,,,,,,St. James United Methodist Church,,,,,www.helpinghandscac.com,
0,167739,,,,"Offers a food pantry, a soup kitchen, and a clothing closet.",,stjohnlc@toad.net,,,,,,,St. John Lutheran Church,,,,,,
0,40202590,,,,Offers summer camps and a food pantry.,,Info@LutheranNeighbor.org,,,,,,,St. Luke Lutheran Church,,,,,www.LutheranNeighbor.org,
0,6941139,,,,Provides service for seniors in the catchment area.,,smoc3900@comcast.net,,,,,,,St. Mary's Church,,,,,smocbaltimore.org,
0,39970361,,,,"Provides a food pantry, personal items, soup kitchen, and clothing closet to those in need.",,sicard31@aol.com,,,,,,,St. Matthias Episcopal Church,,,,,www.stmatthias-baltimore.org,
0,167758,,,,Provides a food pantry and a soup kitchen.,,,,,,,,,"St. Paul Evangelical Lutheran Church, Baltimore",,,,,,
0,259785,,,,Runs a food pantry.,,,,,,,,,St. Peter Manna Locker,,,,,,
0,167762,,,,A supported employment program and a day habilitation program for developmentally disabled adults.,,,,,,,,,St. Peter's Adult Learning Center,,,,,www.stpetersalc.org,
0,167763,,,St. Peter's Lutheran Church,"Operates a food pantry for the residents of zipcodes 21057, 21128, 21162, 21206, 21234, 21236 and 21237.",,office@st-peterslutheran.com,,,,,,,St. Peter's Lutheran Church Pantry,,,,,www.st-peterslutheran.com,
0,167766,,,,"St. Vincent de Paul of Baltimore helps low-income and homeless persons meet basic needs and achieve self-sufficiency by providing food, clothing, housing, education, employment and other services.",,giving@vincentbaltimore.org,,,,,,,St. Vincent de Paul of Baltimore,,,,,www.vincentbaltimore.org,
0,167663,,,,Provides emergency food and holiday food baskets to low-income residents in Baltimore City.,,,,,,,,,St. Wenceslaus Catholic Church,,,,,,
0,56406466,,,Stepping Stones to a Successful Life Foundation,"<ul> <li>Provides wrap around services for those facing severe barriers to housing stability. </li> <li>Psychiatric Rehabilitation Program-Adults, Adolescents</li> <li>Substance Abuse Treatment</li> <li>DWI Education</li></ul><strong><u>Stepping Stones</u></strong>: is a growing leader in  supportive, transitional and recovery housing services in Baltimore city. They work to provide opportunities for individuals seeking safe, affordable, sober living in Baltimore city. Residency is typically 6-9 months as long as obligations are met. Food pantry/Clothing pantry available to residents of program.",,,,,,,,,Step by Step of Maryland LLC,,,,,www.sbsofmd.com,
0,167353,,,"Greater Homewood Community Corporation, Inc.",Provides an adult literacy program and ESOL classes. Adult volunteers are welcome.,,,,,,,,,Strong City Baltimore,,,,,www.strongcitybaltimore.org,
0,169061,,,SEEDCO,SEEDCO manages the EarnBenefits initiative in Baltimore. The local program associate offers benefit training for EarnBenefits case managers. SEEDCO also manages the online EarnBenefits screening and application tool used by case managers and keeps the public website current.,,,,,,,,,Structured Employment Economic Development Corporation,,,,,http://baltimore.earnbenefits.org/,
0,168886,,,,Provides transitional housing and support services to families making the transition from homelessness to self sufficiency.,,shgbaltimore@gmail.org,,,,,,,Supportive Housing Group,,,,,,
0,168989,,,,Offers a support group twice a month for families and friends of persons who have died as a result of suicide.,,sos@sosbaltimore.org,,,,,,,Survivors of Suicide,,,,,www.sosbaltimore.org,
0,168715,,,,Provides assisted living for adults with physical or developmental disabilities as well as mental illness or retardation.,,Mdtamar@aol.com,,,,,,,Taylor Made Assisted Living Center,,,,,,
0,271284,,,,Runs a food pantry.,,,,,,,,,Temple House,,,,,,
0,56363993,,,,Offers testing. ,,,,,,,,,Test Test ,,,,,,
0,168881,,,Kennedy Krieger Family Center,"Evaluates and provides treatment for the emotional, developmental, and behavioral problems of children and families. Assists children and their families with recovery from the traumatic impact of abuse, neglect, out of home placement and exposure to violence through a broad range of clinical programs and adjunct services. Treatment interventions include individual, family and group psychotherapy, case management, home-based therapy, therapeutic foster care, psychological evaluations and psychiatric services.",,,,,,,,,The Family Center at Kennedy Krieger,,,,,www.kennedykrieger.org,
169010,55294484,,,,,,,,,,,,,Johns Hopkins Children's Center,,,,,,
3009943,55294486,,,,,,,,,,,,,Charm City Clinic,,,,,,
167276,55294488,,,,,,,,,,,,,Enoch Pratt Free Library,,,,,,
167487,55294490,,,,,,,,,,,,,Dyslexia Tutoring Program,,,,,,
168155,55294492,,,,,,,,,,,,,University of Maryland Baltimore County,,,,,,
0,56481593,,,,"Provides outpatient mental health services in office, at home, through therapy, Psychiatric Rehabilitation Program, Therapeutic Behavioral Services, and more. Treats individuals and families.",,,,,,,,,Therapeutic Living For Families,,,,,http://tlfmaryland.org,
0,56406505,,,T.I.M.E. Organization Inc. ,"Non-profit human service agency that provides strength based care and behavioral health services to youth and adults in the Baltimore Metropolitan area, Anne Arundel County and most surrounding counties.<br />Time Organization is a licensed Outpatient Mental Health Center (OMHC) providing community based mental health services, substance abuse, services and multitude of other mental health and substance abuse related service",,,,,,,,,TIME Organization Inc. ,,,,,www.timeorganization.org,
