organization_id,taxonomy_id
138392,LV-6800
138392,LJ-5000.1700
138392,LH-2700.2000-150
138392,LF-4900.2150
138392,YB-9500.0500
138392,LV-6800.0300
138392,YK-6500.6600-550
138392,YF-3000.1480-120
138392,YB-9500.1500
138392,LT-3000
138392,YB-9500.3300
138392,YX
138392,LT-2800
138392,LH-2600
138392,PL-6600
138392,LV-7200
138392,RF-3300
138392,LF-4900.1500-120
138392,YF-3000
138392,LV-8300.9000
138392,RP-1400.8000-100
138392,PN-8100
138392,RX-8450.7900
138392,RP-1400.8000-675
138392,RP-5000.1500
138392,LN-9500
137831,YB-8000
137831,BH-8300
139426,YB-9500.0500
139426,YF-5000
139426,YX-0500
139426,YX-0500.8000
139426,PX
139426,BH-8400
139426,YX-0500.6000
137681,FT-1800
137681,TJ-7500
138365,PH-1000
138365,R
138365,TJ-3000
138365,YF-5000
138365,RM-3300.6600
138365,HH-8000
138365,YB-9500.0500
138365,RP-1500
138365,H
138365,YB-8000
138365,TP
138365,RM-3300.6600-080
138365,YB-9500.1500
138365,PX
138365,TJ-6500.8000
138365,L
138365,LH-2600
138365,YF-5000.5550-800
138365,YF-5000.2100
138365,HD
138365,PH-0320
138365,RP-5000.1500
138365,RX-8250
138365,RX
138365,RP-1400.8000-050
138365,RP-6400.8000-600
138365,RP-1400.8000-675
138365,RP-6400.8000-620
138365,RP-1500.1400
137910,R
137910,RF-2000
137910,YB-9500.0500
137910,RF-3300
137910,YB-9500.1500
137910,YF-8000.1800-850
137910,YF-8000.0500
137910,YF-8000.1800
137910,YK-2000.2000
137910,YK-2000.2100
137910,YK-2000.2200
137910,YK-6500.8500
137910,PH-2360
137910,PS-9800
137910,PN-8100
137910,RP-1400.8000-050
137910,RX
137660,LH-2600.6500
137660,LH-2600
137660,L
137660,TJ-3000
138082,PX
138082,TL-3650
138082,TL-3300.3650
138082,TI
137749,YL-3300.4500
137749,BD-5000.8300
137749,PX
138958,PX
138958,TJ-6500.6300
138958,YB-9500.0500
138958,TJ-6500.8000
138958,TP
138958,JD
138958,YB-9500.1500
138958,PW
138498,YV-3000.3150
138498,ND-2000.3500
138498,TJ-3000.8000
138498,ND-9000
138467,TJ-3000
138467,YL-3300.4500
138467,YZ-3260
139068,YB-8000
139068,YF-6500
139068,YF-1800
139068,YF-1800.5000
139068,PX
139068,YF-5000
139068,PH-0320
138131,YF-1500.8000
138131,LR
138131,LR-8000.8000-820
138131,YF-3000.2560
137591,YL-3300.4500
137591,BD-1800.2000
137591,BD-5000.8300
138590,FP-0700
138141,YK-2000.2000
138141,YK-2000.2100
138141,YK-2000.2200
138141,YJ-0500.0300
138141,YB-9500.0500
138141,YB-9500.1500
138141,YB-9500.3300
138781,TJ-4500.4400
138781,TJ-4500
138781,TJ-3000
138781,TJ-3200.2500
138795,FN-5000
138795,PX
138795,TJ-6500.8000
138795,PW-9100
138795,PN-8100
138795,PN-8100.6500-500
138423,BD-5000.8300
138423,BD-1800.2000
138423,PH-2950
138423,PN-8100.0500
138011,YT
138011,PX
138011,R
138011,TJ-3000
138011,PH-1000
138011,PH-1400
138011,FT-1800
138011,FP-4500
138011,JP-1500.1700-050
138011,LH-2700
138011,BH-1800.3500
138011,PN-8100
138011,RP-1400.8000-300
138011,BD-1800.8200-400
138011,BM-6500.6500-710
139097,YF-1500.8000
139097,LR
139097,YF-3000.4480
139097,PN-8100
139097,PN-8100.3000
139330,PX
139330,LT-2800
139330,PH-1400
139330,PH-3300.3000
139330,YB-8000
139330,YF-6500
139330,YF-8500
139330,PH-0500
139330,RP-6400.8000-650.64
137744,BM-6500.1500
137744,BD-5000.8300
137744,BD-1800.2000
137744,ND-9200
137985,PX
137985,PS-6500
137985,PL-7000
139686,PN-8100.1000-800
139087,YB-9500.1500
139087,YB-9500.0500
139087,PL-7000
139087,PS-9800
139087,PX
139087,PL-6400.1500-180
139087,PL-6400.1500
139794,YF-1800
139794,ND-2000.6500-360
139794,PX
139794,LR-3200
139794,YF-1800.5000
139794,YF-5000
139794,ND-3500.3600
139794,PH-6200.4600
139794,HH
139305,YB-8000
139284,BH-3900.3050-440
139284,BH-3900.3050
139284,YL-3300.4500
139268,RR
139268,LR-3200
139268,RP-1500
139268,YB-8000
139268,PH-1000
139268,YF-5000
139268,YB-9500.0500
139268,LR
139268,RP-1500.3400-650
139268,RP-6400.8000-600
139268,RP-6400.8000-650.64
137875,TD-1200
137875,PX
137875,TP
137853,LR-3200
137853,ND-2000.3500
137853,LH-0600
137853,PH-1000
137853,LR-1000
137853,LH-2700.0600
137853,LF-4900.2000
137853,ND-3400
137853,ND-9200
138172,BT
138172,YF-6500
138172,YB-8000
138172,BT-4500.6500-170
138172,BT-4500.6500-800
139341,LT-2800
139341,PH-7000
139341,YB-8000
139341,YF-1800
139341,YD
139341,YF-1800.5000
139341,YF-1800.0400
138090,YL-3300.4500
138090,BD-1800.2250
138090,FT-4500.1800
138090,NT
138090,BV-8900
139106,YB-8000
139106,TJ-3000
139106,PL-7000
139106,PL-6600
139106,LH-3000
137949,YL-3300.4500
137949,BD-1800.2000
137949,BM-6500.1500
137949,PH-2950
137949,PH-2950.1500
137949,PH-2950.8500
137949,PH-2950.3050
137702,FN-1900
137702,FP-4500
137702,PX
138890,PH-1000
138890,TJ-3000
138890,LH-2700
138890,PX
138890,YF-3000.0270-050
138890,YF-3000.7740-800
138890,YF-3000.7740-270
138890,YF-3000.7740-120
138890,YF-3000.0270-300
138890,BD-1800.2250
138890,NT
138890,BV-8900
139333,YL-3300.4500
139333,BD-1800.2000
139333,BM-6500.1500
139246,YF-8000.1800
139246,RX-8450.8000
139246,RX
139246,RX-8450.5000
139554,YX-0300
139554,YX-0500
139554,YB-9500.0500
139554,YJ-0500.0300
139554,YB-9500.1500
139554,YT
139554,TJ-3000
139554,YX-0500.8000
139554,YX
139554,YX-0500.6000
139554,PH-1250
139554,RP-1400.8000-800
139554,RP-1400.8000-020.80
139554,RP-1400.8000-800
139554,YX-0300.0190
138264,YB-9500.0500
138264,YB-9500.1500
138264,R
138264,RF-1500
138264,YF-5000
138264,RF-2000
138264,RF-3300
138264,YF-8000.1800
138264,YF-8000.0500
138264,RP-1400.8000-050
138264,RD-1900
137712,ND-2000.6500-360
137712,DD-1800
137712,ND-2000.1500
137712,BH-3700
137712,DM
137951,LJ-5000.5000
137951,HH-7920
137951,RP-1400.8000-800
138300,YV-3000.3050
138300,FP-0500
138300,BH-8600
138300,YF-1800
138300,YF-1800.5000
138300,PX
138300,BH-1800
138300,BH-8300
138300,YP
138300,YN-9000
138300,TD-1600.3200
138300,YL-3300.4500
138243,ND-9200
138243,RX-8450.8000
138243,RX-8250.1700
138243,RX-8250.0500
138595,FT-4200
138595,FP-0500
138595,FJ-1500
138595,FP-4500
138595,FP-0700.5000
138595,FT-1800.1850
138524,HH-0500.0500
138524,HH-0500.2500-250
138524,PH-6100.6800
138524,YK-6500.8500
138524,YK-2000.2200
138524,PH-2360.2400
138524,ND-2000.6500-360
138524,PX
139809,LJ-2000.6750
139809,LJ-2000.6500
139809,PH-6100
139809,BM-6500.1500
138362,YL-3300.4500
138362,L
138362,PX
138362,LH-2700
138362,LF
138362,LV-1800
138362,YF-3000.3520
138362,YF-5000
138362,YF-3000.3800
138362,YH-6000.3100
138362,RP-5000.1500
138362,LN-9500
138494,LH-2700.6500
138494,YF-3000.6680
138494,LH-2700
138494,LH-2700.5000
138494,TJ-3000
138494,RP-1500
138494,YF-8000.1800
138494,RX
138494,RX-8250
138494,RP-1500.1400
137598,YB-8000
137598,TJ-3000
137598,PL-7000
137598,PX
137598,TJ-6500.6000
138228,PL-6400.1500
138228,LH-2700
138228,YF-3000.3560
138228,PL-6400.1500-850
138228,PX
138228,TJ-3000
138228,BH-3800.7000
138228,LH-5100
138228,NT
138228,BV-8900.9300
138617,TJ-4500
138617,YX
138617,PX
138617,YF-5000.0500-650
138617,FP-0500
138617,TJ-3000
138617,YF-5000.0500-600
138617,YF-5000
138617,LH-2600.6500
138617,TD-1600.3100-180
138617,LH-2700
139714,NL
139414,LJ-2000.6750
139414,LJ-2000.6500
139414,YF-3000.7740
139414,LJ-2000.0100
139414,LJ-2000.6400
139414,ND-9200
139414,LN-9500
138277,LJ-2000.6500
138277,YK-6500.6600
138277,LJ-2000.6750
138277,YK-6500.6600-550
138277,TJ-3000
138277,RP-1500.1400
138612,YL-3300.4500
138612,BD-1800.2250
139774,BH-8600
138173,FJ-1500
138173,D
138173,FP-4500
139320,YB-8000
139320,YF-6500
139320,YF-3000.0440
139320,PX
137684,TJ-4500.4400
137684,DF-7000
137684,TJ-4500
137684,TE
137752,YD
137752,YF-1800
137752,YF-1800.5000
137752,PX
137752,ND-3500.3600
137752,PH-7000
137752,PH-0320
137752,PN-8100
137752,LR-6200.1800
139001,RM-7000
138339,YL-3300.4500
138339,PL-7000
138339,BM-6500.1500
138339,YB-9500.1500
138339,YB-9500.3300
138339,YK-2000.2100
138339,YK-2000.2200
138339,PX
138339,BD-1800.2000
138339,NT
138339,PH-1250
138339,PH-1250.1800
138339,PH-2950
138339,PH-2950.1500
138800,PX
138800,YT
138800,YF-5000.3300-800
138800,PN-8100
137884,YK-6500.6600
137884,BM-6500.1500-150
137884,BD-1800.8200-250
137884,PX
137884,TJ-3000
137884,YB-9500.3300
137884,LJ-2000.6500
137884,YK-6500.6600-550
137884,YL-3300.4500
137884,LJ-2000.6750
137884,LJ-2000.6500-700
137671,YL-3300.4500
137671,BD-1800.2000
137671,TI
137671,PB-0900
137671,FT-4500.1800
137671,NT
137671,BV-8900
137626,YL-3300.4500
137626,DT-8800.8500
139044,BH-3700.3000
139044,DM
139258,YK-6500.8100
139258,YK-2000.2100
139258,YK-2000.2000
139258,YK-2000.2200
139258,PN-8100
138137,BH-8600
138137,YF-5000
138137,HH-8000
138137,YF-4500
138137,YB-9500.0500
138137,YB-9500.1500
138137,PH-1000
138137,YP-3500
138137,H
138137,PS-9800
138137,HD-8000
138137,RR-8800.5100
138137,LR-3200
138137,YJ-0500.0300
138137,YZ-8400
138137,RX-8250
137827,YB-9500.0500
137827,YB-9500.1500
137827,YF-5000
137827,HH-8000
137827,PX
137827,H
137827,HD-8000
137827,RR-8800.5100
137827,PL-6400.1500-850
137827,PL-6400.1500
137827,PS-6500
137827,YK-2000.2000
137630,YF-3000.3520
137630,LH-2700
137630,TJ-3000
137630,YF-3000.8200
137630,LH-2700.6000
137630,YF-3000.3800
137630,PL-6600
137630,LH-2700.2000-150
137630,RX-8450.7900
138188,BH-1800
138188,YV-3000.3050
138188,BH-8600
138188,BH-1800.1500-200
138188,PX
138188,YV-3000.3000
138188,BM-6500.1500
138188,BM-3000.2000
138188,BM-3000.0500
138188,BD-1800.2000
138188,LH-5000
138188,NT
137682,YF-6500
137682,LV-1600
137682,LH-2600
137682,TJ-3000
137682,TP
137682,LH-2600.6500
137890,YS-5000
137890,YF-8000
137890,YF-8000.0500
137890,YF-8000.1800
137890,RX-8500
137648,FP-0500
137648,YF-1800
137648,TJ-3000
137648,YF-1800.5000
137648,PX
137648,LR-3200
137648,YD
137648,PH-1000
137648,PH-2360
137648,PL-7000
137648,PH-7000
137648,TD-1600.3100-180
137648,YJ-0500.0300
137648,RP-1500
137648,PH-3300.8030
138167,YF-9000
138167,HH-8000
138167,YB-9500.1500
138167,YB-9500.0500
138167,YF-6500
138167,PX
138167,HD-8000
138167,YF-9000.0100
139726,FT-4500.1800
139726,BM-6500.1550
139726,TI-1800.1500
139726,TI-1800.2000
139726,DD-1500.3500
139726,PL-7400.1500
139726,PX
139726,BV-8900
139726,DM
139726,BD-1875.2000
139708,FP-0500
139708,LH-2700
139708,YF-5000
139708,TJ-3000
139708,PX
139708,TJ-6500.6000
139708,YD
139708,PN-8100
138688,BM-6500.1500
138688,YL-3300.4500
138688,BD-1800.2000
138688,YH-1800.4900
138688,BD-1800.8200-400
138232,YD
138232,R
138232,YF-3000.5120
138232,TJ-3000
138232,TJ-4500
138232,LH-5000
138232,PL-7000
138232,PH-7000
138232,PH-1800.8500
138232,BT
138232,TJ-6500.6000
138232,ND-2000.1500-160
138232,BT-4500.6500-170
138232,PX
138232,RP-8000.7400
138232,PL-6600
138232,TP
138232,LH-2700
138232,NT
138232,PN-8100
138232,RP-1400.8000-300
137621,PH-1000
137621,RP-1500
137621,YF-1800
137621,YF-6500
137621,YF-5000.2100
137621,LR-3200
137621,YF-5000
137621,ND-9000
137621,YF-1800.5000
137621,RR-8800.5100
137621,PX
137621,ND-2000.9000
137621,ND-3500.3600
137621,ND-2000.6500-360
137621,LR
137621,TJ-3000
137621,RP-1500.3400-650
137621,YF-8000.0500
137621,YF-8000.1800
137621,PH-0320
137621,RP-6400.8000-600
137621,RP-6400.8000-650.64
137621,RP-6400.8000-620
137621,RX
137621,RX-8450.8100
137725,YL-3300.4500
137725,BD-1800.2000
137725,BM-6500.1500
137725,BM-6500.1500-950
139421,RP-1500
139421,TJ-3000
139421,PH-6200.8400
139421,RP-1400.8000-070
139421,RP-1500.1400
138786,PN-8100.3000
139122,YF-3000.1480
139122,YF-3000.1480-120
139122,TJ-3000
139122,LH-5000
139122,LF-4900.1500-120
139122,LF
139122,NT
139361,TB-7000.6000
139361,TP
139361,TJ-6500.6300
139361,YV-3000.3050
139361,JD
139361,TJ-6500
139361,JR-8200
139361,FN-1500
139361,BT
139361,JR
139361,TE
138369,NS-1800.8000
138369,NS-7000.8000
138369,NS-8200.8000
138369,NS-8000.5000
138369,LH-3000
138369,NL
138369,TJ-3000
138369,YF-6500
138369,YB-8000
138369,PX
138369,PB-5000.1000
138369,FT-1020
139778,BH-3700.3000
139778,PX
139778,YP
139778,TJ-3000
139778,PH-1000
139778,YM-2900.2000
139778,DM-1800
139778,DM
139778,DM-1500.1500
139778,DM-1800.5000
139132,FT-1800
139132,FT-4500
139132,FJ-1500
139132,YH-6000.0250
139132,YH-0500
139132,YH-6000.3100
139132,YT
139132,YF-1800
139132,FP-4500
139132,YH-6000.6000
139132,YF-6500
139132,PX
139132,YR-3500
139132,TD-1600.3100-200
139132,TD-1600.3100-180
139132,TD-1600.3100-400
139132,TD-1600.3100-330
139132,TD-1600.3100-950
139132,D
139132,TD-1600.1500
139132,FT-3600
139132,YF-5000
139132,YF-1800.5000
138268,YL-3300.4500
138268,BD-1800.2000
138268,PX
138321,YL-3300.4500
138321,BD-1800.2000
138321,YB-8000
138321,YF-6500
138321,PH-2950
138321,PH-2950.1500
138321,DT-8800
138087,YR-3500
138087,PL-7000
138087,HH-0500.1600
138087,PL-6600
138087,YB-8000
138087,HD-1800
138087,YB-9500.3300
138087,PH-6100.6800
138087,PX
138087,PL-6400.1500
138087,YB-9500.0500
138087,YB-9500.1500
138087,PH-1250.1800
138087,PH-1250
139339,YL-3300.4500
139339,ND-2000.3500
139339,ND-3500.3600
139339,ND-2000.6500-360
139339,YP
138401,BD-5000.8300
138401,BD-1800.2000
138401,ND-9200
138401,PH-2950
139760,TO-6600
139116,BD-1800.2000
139116,YL-3300.4500
138024,PL-6400.1500
138024,PL-6600
138024,PL-7000
138024,PX
138024,YB-8000
138024,YB-9500.0500
138024,YB-9500.1500
138024,PL-6400.1500-180
138024,JD
138794,L
138794,YB-9500.0500
138794,YB-9500.1500
138794,LV-6800
138794,LV-8300
138794,PL-7400.8250
138794,LF-7200
139259,TH-1700
139259,TH-1800
139259,TH-2300
139181,HL-8700
139181,YB-9500.0500
139181,YB-9500.1500
139181,YH-6000.3100
139181,PL-6400.1500-180
139181,PL-7000
139181,PX
139181,PL-6400.1500
139181,PL-7400.1500
139181,TI
139181,PH-1250.1800
139634,RF-2500
139634,RF-2000
139634,RF-3300
139634,RP-5000.6400
139634,RP-5000.6500
139634,RP-5000.6600
139634,RP-5000.1500
139634,RP-1400.2500
139634,RP-1400.8000-500
139634,RP-1400.8000-650
139634,RP-1400.8000-175
139634,RP-1400.8000-050
139634,RX-8450.8000
138397,YL-3300.4500
138397,BD-1800.2000
138397,FT-4500.1800
138397,NT
139342,YF-5000
139342,R
139342,RF-3300
139342,YF-8000.0500
139342,YF-8000.1800
139342,RX
139342,RX-8250
139342,RX-8450.8000
138951,FP-0500
138951,FP-4500
138951,FT-3600.3300
138951,FT
138951,YL-3300.4500
138951,PX
138951,DD
138951,ND-3500
138951,ND-2000.3500
138951,DT-8800
137860,TJ-3000
137860,BD-1800.2000
137860,PX
137860,YL-3300.4500
137860,BM-6500.1500
137860,FT-4500.1800
137860,NT
138366,YK-6500.8500
138366,YL-3300.4500
138366,BD-5000.8300
138366,YK-2000.2100
138366,PX
138366,YK-2000.2000
138366,YK-2000.2200
138366,FT-4500.1800
138366,BM-6500.1550
138366,YY-0500.9500
138366,NT
138366,BV-8900
138366,PN-8100
139824,BD-1800.2000
139824,TI-1800.2000
139824,ND-9200
139824,BD-2400.2590
139287,PH-2400
139287,PH-2360
139287,PH-2360.2400
139287,PH-1400.5000-100
139287,PH-6100.6800
139287,TJ-6500.6300
139287,TJ-3000
139287,YJ-0500.0300
139287,YB-9500.3300
139287,YK-2000.2200
139287,YK-6500.6600-550
139287,YK-6500.6600
139287,YK-6500.8500
139287,PX
139287,YK-2000.8000
139287,RP-1400.8000-020.15
137941,RF-2000
137941,YF-1800
137941,YF-3200
137941,LR-3200
137941,YF-9000
137941,YF-6500
137941,PX
137941,YX-0500
137941,YX-0500.8000
137941,LF-7000.1700
137941,ND-2000.6500-360
137941,YX
137941,LR
137941,RF-3300
137941,YF-5000
137941,YX-0300
137941,YF-5500.1800
137941,ND-3500.3600
137941,RP
137941,BH-8400.6000-060
137941,RP-1400.8000-020.80
137941,RP-1400.8000-675
137941,RP-5000.1500
137941,RP-1400.8000-800
137941,RX
137941,RP-1400.8000-300
139823,BD-1800.2000
139382,BH-3700.3000
139382,TJ-3000
139382,YL-3300.4500
137661,TJ-4500
137661,TJ-4400
137661,ND-9200
137661,PL-7400
137661,DT-8800
138791,L
138791,LH-2700
138791,LF
138791,PH-3300.3000
138791,LR
138791,LR-6600
138791,LR-6200
138791,LR-8000.8000-820
138791,LT-2800
138791,YF-6500
138791,PH-1400
138791,PH-1000
138791,PH-0500
138791,LH-6300.5500
137861,YL-3300.4500
137861,BD-1800.2000
137664,YF-8000.1800-850
137664,LR
137664,RX
137664,RX-1750
137664,RX-1700.0500
137664,RX-1700.1700
137664,RX-0400
137664,RX-8250.0550
137664,RX-8450.1150
137664,RX-8450.3300
138548,BH-8600
138548,ND-9200
138044,RX-1750
138946,YF-8000.0500
138946,YF-8000.1800
138946,PX
138946,RX-8500
138260,TJ-3000.8000
138260,RP-1500.1400-500
137692,FT-4800
137692,FT-1500
137692,FT-4500
137692,FT-3000
137692,NS-1800.9500
137692,TP
137692,FT-4200
137692,YL-3300.4500
137692,FT
137692,RX-1750
137876,LH-2700
137876,PX
139556,BH-1800.1500
139556,ND-9200
138403,YL-3300.4500
138403,BD-1800.2000
138403,BD-5000.8300
138403,LH-5100.6500
139113,BD-1800.2000
139113,TJ-3000
139113,YL-3300.4500
139113,YP
139113,BD-1800.1500
137707,PH-1400.5000-100
137707,PX
137707,TJ-4500
137707,TJ-3000
137707,PS-9800
137707,TP
137707,YB-9500.0500
137707,YB-9500.1500
137707,PH-1400.5000
137707,PW-9100
138267,YF-1800
138267,LR-3200
138267,ND-3500.3600
138267,ND-2000.3500
138267,YF-1800.5000
138267,PX
138267,ND-2000.9000
138267,RR
138267,PH-6200.4600
137950,YB-9500.0500
137950,YF-8000.1800-850
137950,LH-2700
137950,LF-5280.8900
137950,RX
137950,RX-8450.8100
137950,RX-8250
137950,YJ-4850
139064,PH-1400.5000
139064,PS-9800
139064,ND-3400
139064,ND-9200
139064,PH-6200.4600
139064,DM
138508,BH-1800.1500
138508,BH-1800.1500-100
138508,YP-1000
138508,FP-0500
138508,TJ-3000
138508,YV-3000.8000
138508,BH-1800
138508,BH-8600
138508,R
138508,RF-2000
138508,YF-8000.1800-850
138508,YJ-9000
138508,YF-8000.1800
138508,YX-0300
138508,YX-0500
138508,YB-9500.0500
138508,YF-8000.0500
138508,RP-1500
138508,YV-3000.3050
138508,YX-0500.8000
138508,RF-3300
138508,RF-2500
138508,FN-1900
138508,PH-6100.6800
138508,RP-1400.8000-800
138508,RP-1400.8000-020.80
138508,PN-8100
138508,RX-1750
138508,RX-8450.8000
138508,RP-1400.8000-800
138508,RX
138508,RX-8470.8200
138508,RX-8500
138508,YX-0300.0190
138508,YX-0300.0150
138508,YJ-4850
138000,BM-6500.1500
138000,BD-1800.2000
138000,BD-5000.8300
138000,PH-2950
138439,RF-2000
138439,RP-1400.8000-050
139123,ND-9200
139123,PH-0320
139360,YF-8000.0500
139360,YF-8000.1800
139360,YF-5000.2100
139360,LT-0500.0500
139360,R
139360,PX
139360,YF-5000
139360,RP-1500
139360,RF-3300
139360,RF-2500
139360,TJ-3000
139360,RX
139360,RX-0400.1500
139360,RX-8250
139360,RX-8500
139360,RX-1700
139360,RX-8450.8000
139360,RX-8450.8100
139360,PN-8100
139360,PN-8100.0500
139360,RX-8470.8200
139360,RP-1400.8000-675
139360,PN-8100.3000
138156,PX
138156,TP
138156,YY-0500.9500
138156,BD-1875.2000
139202,LH-0600.3000-300
139202,YF-3200
139202,LH-0600.3000
137710,YF-8000.1800
137710,PX
137710,PN-8100
137710,RX
137710,PN-8100.0500
138933,BH-8600
138933,YL-3300.4500
138933,YK-2000.8000
138933,PX
138933,YV-3000.3000
138933,YV-3000.3050
138854,LH-3000
138854,PL-6400.1500-850
138854,LH-2700
138854,TJ-3000
138854,YF-3000.4360
138854,LH-5000
138854,BT
138854,LT-2600
138854,PL-6400.1500
138854,YB-9500.1500
138854,TJ-6500.6000
138854,TJ-6500.8000
138854,TP
138854,BT-4500.6500-500
138854,NT
139236,HD-6000
139236,HD-8000
139236,HH-0500.1600
139236,H
139568,RF-3300
139568,RF-2000
139568,RF-2500
139568,RF-1500
139568,TJ-3000.8000
139568,RD-1900
137929,PX
137929,HH-0500.2500-050
137929,HH-4500.0500
137929,PH-1400.5000-050
137929,ND-2000.1500-160
137929,H
137929,ND-6500.1950
137929,FF-1900
137929,TJ-3000
137929,RP-1400.8000-185
139582,BH-8600
139582,YV-3000.3050
139582,YV-3000.3000
139582,YJ-0500.0300
139312,PH-1800.8500
139312,YX
139312,YJ-0900.1350-950
139312,YJ-0900.1350-970
139312,PN-8100
139312,PN-8100.1000-900
138164,ND-2000.6500-360
138164,ND-3500.3600
138164,YL-3300.4500
138164,PX
138164,ND-2000.1500-160
138164,YP
138164,TJ-3000
138164,ND-2000.1500-120
138164,YL-3500.1900
139033,YF-3000.0440
139033,YB-8000
139033,YF-8500
139033,YF-3000.2440
139033,LR
139033,LT-3000
139011,BD-5000.8300
139011,ND-9200
138326,YF-4500
138326,LR-1700
138326,YF-5000
138326,YB-9500.3300
138326,YB-9500.1500
138326,HH-8000
138326,HL-2000
138326,YF-3000.7960
138326,HD-1800.3000
138326,LR-8000.8000-820
138326,YF-1500.8000
138326,YK-2000.2200
138326,HD-8000
138326,PX
138326,YJ-0500.0300
138326,LF-7000.1700
138326,YF-5000.0500-600
138326,HD-1800
138326,YF-1800
138326,H
138326,YK-2000.2100
138326,YL-3300.4500
138326,YX-0500
138326,RP-5000.1500
138326,YF-5000.2150
138326,RP-6400.8000-620
138326,YF-5000.5050-170.50
138843,TD-1600.3100-950
138843,TJ-3000
138843,TJ-4500.4400
138843,FP-0500
139045,BH-3700.3000
139045,TJ-3000
139045,YB-8000
139045,BH-3900.3050-440
139045,BH-3000.3550
139045,TB-7000.6000
139045,BH-3900.3050
139045,PX
139045,BH-3500.3400-450
139065,YN-9000
139065,BH-8600
139065,PX
139065,YZ-3050
139065,TI
139065,YZ-8400
138138,TD-1200
138138,TJ-3000
138138,YF-1800.1500
138138,YF-3000.5120
138138,YF-3000.5200
138138,YF-3000.8080
138138,YF-3000.8400
138138,YD
138138,LH-2700
138138,PX
138138,YK-2000.2200
138138,YB-9500.3300
138138,YF-6500
138545,TB-0900.8000-800
138545,PX
138545,PH-1400.5000-100
138545,ND-2000.6500-360
138545,YL-3300.4500
139494,TD-1600.1500
139494,YZ-1550
139494,FT-1800
139494,YK-2000
139494,YZ-3050
139494,DD-1500.4280-280
139494,JR-8000.6400
139494,TJ-3000
139494,TP-6500
138162,TJ-3000
138162,YF-5000
138162,TJ-6500.8000
138162,PX
138162,TP
138162,YB-8000
138162,LH-2700
138162,PH-1400
138162,FP-0500
139008,BH-3700.3000
139008,TB-0900.8000-800
139008,TB-7000.6000
139008,TP
139008,BH-3000.3550
139008,TD
139008,PX
139008,TJ-3000
137811,HL-8000.8000
137811,PX
138340,BD-1800.2000
138340,FT-4500.1800
138340,BH-3800.7000
138340,ND-9200
138340,PH-2950
138340,BV-8900
138340,NT-8900
138799,RF-1500
138799,RP-1400.8000-500
137672,YH-6000.0250
137672,TD-1200
137672,PX
137672,TP
139746,TI-1800.1500
139746,TI-1800.3000
139746,TI-1800.6500-150
139746,TI-1800.6500-550
139746,PX-2400
139746,PX-0400
139746,BH-8600
139746,BM-8500
139746,PX-0400.9150
137599,YF-8000.1800
137599,R
137599,RX-0400.1500
137599,RX-8450.8100
137599,RX-8450.8000
137599,RX
138750,YF-3000.4360
138750,TJ-6500.8000
138750,TD-1200
138750,LH-2700.6000
138750,TP
138750,TJ-6500
138750,TJ-3000.8000
138750,LH-5100
138750,ND-9200
138750,LH-2700.6400
138750,BT-8300
138750,PN-8100.3000
138829,YF-6500
138829,LL-6000
138829,LR
138829,YF-1500.8000
138829,PX
138829,LR-6600
138829,LR-6200
138829,LR-8000.8000-820
138829,YY-0500.9500
139073,FP-0700.5000
139073,TP
139073,PX
139073,PH-6200.1550
139184,YB-9500.0500
139184,YP-3500
139184,PX
139184,BH-8400
138276,LJ-2000.6500
138276,BM-3000.2000-100
138276,BM-6500.1500-150
138276,YK-6500.6600-550
138276,YK-6500.6600
138276,LJ-2000.6750
138276,YB-9500.3300
138276,PX
138276,LJ-2000.6500-700
138276,YL-3300.4500
138276,BM-6500.1500
137907,YB-8000
137907,YF-3000.0440
137907,YD
137907,YF-1800
137907,LR-3200
137907,PH-7000
137907,PX
137907,ND-2000.6500-360
137907,ND-3500.3600
137907,ND-2000.3500
137907,YF-1800.5000
137907,PL-7000
137907,BT
137907,BT-4500.6500-500
137907,ND-9000
137907,YF-6500
137907,PH-0320
138210,BH-8300
138594,HH-0500.0500
138594,HH-0500.2500-250
138594,HH
138594,H
138594,HD-6000
138594,HH-0500.8000-150
138594,HH-4500
138594,PX-2000.4600
138759,YF-3000.1480
138759,LH-2700
138759,TJ-3000
138759,PX
138759,TD-1200
138759,YF-3000.4640
138759,YF-3000.4850-300
138759,LT-1500
138759,NT
139081,PX
139081,TJ-3000
139081,YF-8000.1800
139081,TJ-6500.8000
139081,R
139081,RP-1500
139081,YF-3000.0270-050
139081,LH-2700
139081,YF-5000.2100
139081,RF-2000
139081,YS-2000.9500
139081,YK-6500.8000-830
139081,RX
139081,RX-8250
139081,RX-0400.1500
139081,RX-8450.8000
139081,RX-8500
139081,YJ-4850
137711,BH-1800
137711,YV-3000.3050
137711,PX
137711,YV-3000.3000
137711,YK-6500.8000-830
137807,YL-3300.4500
137807,BD-5000.8300
137807,PX
137807,BD-1800.2000
137807,YV-3000.3050
137807,YV-3000.3000
137807,PH-2950
137807,PH-2950.8500
137807,PH-2950.1500
137807,PH-2950.3050
138244,YB-8000
138244,L
138244,YF-3000.1480
138244,LH-2700
138244,LF
138244,PH-1800.8500
138244,PH-6200.8400
138244,LH-2700.6000
138244,LH-2700.2000-150
138244,YD
138244,YF-3000.2440
138244,LH-2700.2000
138244,LF-4900.2150
138244,LL-3000
138244,PL-6600
138244,LH-2600.6500
138244,YF-3000.8200
