id,location_id,attention,address_1,address_2,city,state_province,postal_code,country
1738,137793,"Villa Maria Department Of Community Resources Dr. Robert Canosa, Director",2300 Dulaney Valley Road,,Timonium,MD,21093,US
1739,139037,"University Of Maryland School Of MedicineE. Albert Reece, MD, PhD, MBA, Dean          ",655 W. Baltimore St.,,Baltimore,MD,21201,US
1740,137696,"Baltimore County Dss, Emergency Assistance Gary Holt, Assistant Director",To Families  W/Children,6401 York Road,Baltimore,MD,21212,US
1741,139477,"Certified Learning Center, Inc. Patricia Felton, Director",11309 Classical Lane,,Silver Spring,MD,20901,US
1742,139684,"Tax Solutions! Arthur C. Douglas, Jr.",7002 Golden Ring Road,,Rosedale,MD,21237,US
1743,137750,"Chemical People Task Force Of Cherry HillSharon Diggs, Executive Director             ",2700 Seamon Avenue,,Baltimore,MD,21225,US
1744,139052,"Howard Transit Ray Ambrose, Transit Administrator",312 Marshall Avenue,Suite 104,Laurel,MD,20707-4824,US
1745,138177,"Maryland Technology Assistance Program Jessica Vollmer, Office Manager",2301 Argonne Drive,Suite T-17,Baltimore,MD,21218,US
1746,138548,"The Susanna Wesley House, Inc. Eleanor Freed, Program Director",609 Park Avenue,,Baltimore,MD,21201,US
1747,139562,"Service Coordination Inc. Pikesville Kristina Logan, Supervisor",1777 Reisterstown Road,Suite 384,Pikesville,MD,21208-1393,US
1748,139073,"Balto. Mediation, Facilitation & Training Louise Phipps Senft, President",4502 Schenley Road,,Baltimore,MD,21210,US
1749,138150,"Maryland Dept. Of Business & Economic Develop David Edgerley, Secretary",217 E. Redwood Street,23Rd Floor,Baltimore,MD,21202,US
1750,137992,"Genesis Jobs, Inc.Felicia Wells, Program Manager               ",5620 The Alameda,,Baltimore,MD,21239,US
1751,139720,"Center For Community Integration Leon Indursky, Ceo",2147C Woodbox Lane,,Baltimore,MD,21209,US
1752,137723,"Better Business Bureau Of Greater Md Angie Barnett , President",1414 Key Highway,Suite 100,Baltimore,MD,21230,US
1753,138690,"Abilities Network, Headquarters Taryn Botts, Associate Director",8503 Lasalle Road,,Towson,MD,21286-3018,US
1754,137699,"Police Athletic League (Pal), Dundalk Officer Shanae Johnson / Officer In Charge",7701 Dunmanway,,Dundalk,MD,21222,US
1755,139534,"Roberts Home Medical, Inc. Lynn Bryson, President",20465 Seneca Meadows Parkway,,Germantown,MD,20876,US
1756,137707,"Maryland Mentoring Partnership, TheLinda Stewart, Executive Director            ",517 N. Charles Street,Suite 200,Baltimore,MD,21201,US
1757,137793,"Project Fresh Start Andrew Medina, Director",228 West Lexington Street,Suite 220,Baltimore,MD,21201,US
1758,138887,"Casey Family Services Family Resource Center Edward C. Rennells, Interim Division Director",25 N. Caroline Street,,Baltimore,MD,21231,US
1759,137734,"Blind Industries And Services Of Md Amy Crouse, Rehabilitator",P.O. Box 2133,,Salisbury,MD,21801-2133,US
1760,139596,"Group Home Complaint Hotline Latonya Shacklette, Coordinator",301 W. Preston Street,Suite 1502,Baltimore,MD,21201,US
1761,138092,"Community Psychiatry/Hispanic Mental Health Teresa Tufano, Hispanic Clinic Coordinator",600 N. Wolfe Street,"Jhh, Meyer Building 144",Baltimore,MD,21287,US
1762,138351,"Seasons: Suicide Bereavement, Baltimore Co. Jack Schanberger, Supervisor",1701 Allen Court,,Bel Air,MD,21015,US
1763,138178,"Va Maryland Health Care System Brian Hawkins, Financial Director",,,Perry Point,MD,21902,US
1764,138772,"Active Day Of Timonium Vernee Reagin, Administrator",1840 York Road,Suite H,Timonium,MD,21093,US
1765,137843,"Citizens Planning And Housing AssociationDan Pontious, Acting Executive Director      ",218 W. Saratoga Street,5Th Floor,Baltimore,MD,21201,US
1766,137793,"Catholic Charities Of The Archdiocese Of BaltHarold A. Smith, Executive Director          ",320 Cathedral Street,,Baltimore,MD,21201,US
1767,139814,"Camp Chapel United Methodist Church Barbara L. Mccready, Community Assist. Admin",5000 East Joppa Road,,Perry Hall,MD,21128,US
1768,138092,"Walter F. Perkins Day Care Center June Matthews, Director",1600 N. Rutland Avenue,,Baltimore,MD,21213,US
1769,139281,"Globaltech Bilingual Institute Gigi Guzman, President",149 N. Luzerne Avenue,,Baltimore,MD,21224,US
1770,139332,"Bnia - JfiMathew Kachura, Program Manager              ","The Jacob France Institute, Univ Of Baltimore",1420 North Charles St.,Baltimore,MD,21201,US
1771,139762,"Advocates For Survivors Of Torture And TraumaKaren Hanscom, Executive Director            ",431 East Belvedere Avenue,,Baltimore,MD,21212,US
1772,139298,"Students Sharing CoalitionLinda Kohler, Executive Director             ",2315 North Charles Street,,Baltimore,MD,21218,US
1773,138434,"Suburban Pastoral Counseling Center Joyce Mccauley, Executive Director",2 W. Rolling Cross Roads,Suite 209,Catonsville,MD,21228,US
1774,138523,"Waters Ame ChurchIris Rowe, Soup Kitchen Director             ",417 North Aisquith Street,,Baltimore,MD,21202,US
1775,138489,"Universal Counseling ServicesTracy Schulden, Executive Director           ",122 Weber Street,,Baltimore,MD,21230,US
1776,138437,"Susquehanna Workforce Network Bruce England, Executive Director",410 Girard Street,,Havre De Grace,MD,21078,US
1777,138270,"Perkins Square Baptist Church Dr. Virginia Ferguson, Coordinator",2500 Edmondson Avenue,,Baltimore,MD,21223,US
1778,138153,"Disability Entitlement Advocacy Program Evelyn Laasmar, President",1 N. Charles Street,Suite 1300,Baltimore,MD,21201,US
1779,137951,"Florence Crittenton Services Of BaltimoreAnne Davis, Chief Executive Officer          ",3110 Crittenton Place,,Baltimore,MD,21211,US
1780,139151,"Senior Medicare Patrol Michelle Holzer, Program Coordinator","301 West Preston Street,",Suite 1007,Baltimore,MD,21201,US
1781,139109,"Home Instead Senior CareDeborah Wray, Coordinator                    ",1200 E. Joppa Road,Suite B,Towson,MD,21286,US
1782,137674,"Jill Fox Memorial Fund Mrs. Toba Grant, Executive Director",101 West Mount Royal Avenue,,Baltimore,MD,21201,US
1783,138479,"First Call For Help Saundra Bond, Associate V.P.",P.O. Box 1576,,Baltimore,MD,21203-1576,US
1784,138743,"Novacare Dina Adams, Cod","914 Washington Road, Suite D",Hunter Professional Center,Westminster,MD,21157,US
1785,137958,"Franciscan Center Karen Hayward-West,  Director",101 W. 23Rd St.,,Baltimore,MD,21218,US
1786,139220,"Apostolic Word Of God DeliveranceEloise Rose, Coordinator                     ",1110 N. Wolfe Street,,Baltimore,MD,21213,US
1787,138431,"St. Vincent De Paul Of BaltimoreJohn J. Schiavone, Executive Director        ",320 Cathedral St.,,Baltimore,MD,21201,US
1788,138085,"Ivymount School Janet L. Wintrol, Executive Director",11614 Seven Locks Road,,Rockville,MD,20854,US
1789,138015,"Hwrmw Christian Fellowship Betty Callahan, Director",3449 Falls Road,,Baltimore,MD,21211,US
1790,137681,"Baltimore Community Relations CommissionAlvin Gillard, Director                      ",10 N. Calvert St.,"Equitable Building, Suite 915",Baltimore,MD,21202-1812,US
1791,139771,"Jeremiah Housing Carolyn Peoples, Director",4321 Mary Ridge Drive,,Randallstown,MD,21133,US
1792,138574,Zoe Miracle ChurchRev. Annie Dyson                             ,2807 Grantley Avenue,,Baltimore,MD,21215,US
1793,137793,"Head Start Program, Carroll County Sister Nancy Stiles, Director",255 Clifton Blvd.,,Westminster,MD,21157,US
1794,139365,"Christus Victor Lutheran ChurchRev. Joseph Skillman, Pastor                 ",9833 Harford Road,,Baltimore,MD,21234,US
1795,137947,"First Apostolic Faith Church PantryMelvina Wilson, Coordinator                  ",27 S. Caroline Street,,Baltimore,MD,21231,US
1796,137697,"Baltimore Co. Dept. Of Health, Towson Center Pamela Dudek, Supervisor",1046 Taylor Avenue,,Towson,MD,21286,US
1797,138259,"The Family Tree Patricia Cronin, Executive Director",2108 N. Charles St.,,Baltimore,MD,21218,US
1798,137720,"Benedictine School For Exceptional Children Sister Jeanette Murray, Director",14299 Benedictine Lane,,Ridgely,MD,21660,US
1799,137957,"Foxwell Memorial Apartments Marti Chase, Community Director",3700 Greenspring Avenue,,Baltimore,MD,21211,US
1800,137976,"Friends Of The Family Margaret E. Williams, Executive Director",1001 Eastern Avenue,2Nd Floor,Baltimore,MD,21202-4364,US
1801,137991,"Gay, Lesbian, Bisexual & Transgendered Com Craig Wylie, Executive Director",Center Of Balto. & Central Md.,P.O. Box 22575,Baltimore,MD,21203,US
1802,138892,"Maryland Psychiatric Society Referral Service Steve Crawford, President",1101 St. Paul Street,Suite 305,Baltimore,MD,21202,US
1803,138095,"Jubilee Baltimore, Inc. Charles B. Duff, Jr., President",1351 S. Clinton Street,,Baltimore,MD,21224,US
1804,138427,"St. Peter's Adult Learning CenterChip Woods, Director                         ",13 South Poppleton Street,,Baltimore,MD,21201,US
1805,137678,"Bar Association Of Baltimore CityKatherine Sanzone, Executive Director        ",Courthouse East,"111 N. Calvert Street, Suite 627",Baltimore,MD,21202,US
1806,138152,"Maryland Alcohol & Drug Abuse Administration Peter F. Luongo, Ph.D., Director",55 Wade Avenue,,Catonsville,MD,21228,US
1807,139791,"Alcoholics Anonymous, Western Maryland Volunteer On Duty",Intergroup,Po Box 323,Cumberland,MD,21502,US
1808,138182,"Youth Services, Career Development Division Alice D. M. Cole, Director","101 W. 24Th Street, 3Rd Floor",,Baltimore,MD,21218,US
1809,137706,"Baltimore Medical System, Annapolis Rd. Nancy Peters, Office Manager",4000 Annapolis Road,Suite 105,Baltimore,MD,21227,US
1810,139373,"Vehicles For ChangeMartin Schwartz, Executive Director          ",5230 Washington Blvd.,,Baltimore,MD,21227,US
1811,139339,"Strive Baltimore Joseph Jones, President",3002 Druid Park Drive,,Baltimore,MD,21215,US
1812,137697,"Baltimore County Health DepartmentGregory Wm. Branch, M.D, Acting Health Office",6401 York Road,3Rd Floor,Baltimore,MD,21212-2130,US
1813,138132,"Lutheran Mission Society Of MarylandEllie Bockner, Coordinator                   ",601 Hammonds Lane,,Baltimore,MD,21225,US
1814,138431,"St. Ambrose Outreach Center Laura Spada, Director",3445 Park Heights Avenue,,Baltimore,MD,21215-7850,US
1815,138719,"Head Start Program, St. Veronica's Shirley Barber, Director",2920 Joseph Avenue,,Baltimore,MD,21225,US
1816,138791,"Homecall, Inc., Baltimore City Margaret Tierney, Branch Manager",711 West 40Th Street,Suite 400,Baltimore,MD,21211,US
1817,139139,"Home Care Specialties Josephine Utley, Director",80 Pendragon Court,,Reisterstown,MD,21136,US
1818,137910,"Dundalk Youth Service CenterJaqueline Stilling, Director                 ",2660 Yorkway,,Baltimore,MD,21222,US
1819,139718,"Developmental Disabilities Administration, Ce Cynthia Shima Kauffman, Regional Director",Rosewood Lane,,Owings Mills,MD,21117,US
1820,139557,"Mattie B. Uzzle Outreach Center Dr. Jewel Grey, Executive Director",1211 N. Chester Street,,Baltimore,MD,21213,US
1821,138759,"Leukemia And Lymphoma Society, Md ChapterSharon E. Yateman, Executive Director        ",11350 Mccormick Road,"Executive Plaza Building, Suite 100",Hunt Valley,MD,21031,US
1822,138922,"New Life Baptist Church Milton Williams, Pastor",2417 East North Avenue,,Baltimore,MD,21213,US
1823,138923,"Baltimore Substance Abuse Systems, Inc.Bill Atkins, Interim President               ",1 N. Charles Street,Suite 1600,Baltimore,MD,21201,US
1824,138761,Emergency Contraception Informational Hotline,330 N. Howard Street,,Baltimore,MD,21201,US
1825,138470,"U.S. Dept. Of The TreasuryHenry M. Paulson, Jr., Secretary             ",1500 Pennyslvania Ave.,,Washington,DC,20220,US
1826,138116,"Legal Aid Bureau, Inc., Baltimore City Wilhelm H. Joseph Jr., Executive Director",500 E. Lexington Street,,Baltimore,MD,21202-3560,US
1827,138454,"Alternatives For Youth & Families, Inc. Donna Bennett Lcsw-C, Executive Director",P.O. Box 659,,Charlotte Hall,MD,20622,US
1828,138610,"Recovery, Inc., Catonsville Andrea, Meeting Leader",Emmanuel United Methodist Church,6517 Frederick Road,Catonsville,MD,21228,US
1829,138431,"St. Veronica's Food Bank Darrin Montgomery, President",806 Cherry Hill Road,St. Veronica's Catholic Church,Baltimore,MD,21225-1314,US
1830,138866,"Coppin State UniversityDr. Reginald S. Avery, President             ",2500 W. North Avenue,,Baltimore,MD,21216-3698,US
1831,139353,"Sonship Ministries.Reginald Bellamy, Program Director           ",5150 Baltimore National Pike,,Baltimore,MD,21229,US
1832,138640,"Aids Action Baltimore, Inc. Jeffrey Grabelle, Office Manager",10 E. Eager Street,,Baltimore,MD,21202,US
1833,137690,"Laurence G. Paquin School Dr. Rosetta Stith, Principal",2200 Sinclair Lane,,Baltimore,MD,21213,US
1834,138886,"Athelas Institute, Inc., Experience Unlimited Tammy Griffith, Director",9020 Red Branch Road,,Columbia,MD,21045,US
1835,138527,"Abbott Memorial Presbyterian Church, We Care Sylvia Bragg, Director",3426 Bank Street,,Baltimore,MD,21224,US
1836,139345,"Mainstreet Mobile Treatment Associates, Inc. Pamala Sobol Ryan, R.N.",37 Main Street,,Reisterstown,MD,21136,US
1837,139327,"Recovery Resource Group, The Karen Dill, Clinical Director","2-B Crain Highway, Sw",,Glen Burnie,MD,21061,US
1838,138804,"Franklin Square Hospital, Bay Life Services Steve Pasko, Program Director",9100 Franklin Square Drive,,Baltimore,MD,21237,US
1839,138744,"Immune Deficiency Foundation Marcia Boyle, President",40 W. Chesapeake Avenue,Suite 308,Towson,MD,21204,US
1840,139451,"Matt, Inc. Nancy Turner, Director","1361 ""A"" Brass Mill Road",,Belcamp,MD,21017,US
1841,137941,"Family Service Foundation, Inc. Rob Claxton, Ceo",5301 76Th Avenue,,Landover Hills,MD,20784,US
1842,138145,"Dyslexia Tutoring ProgramMarcy  K. Kolodney, Chief Executive Officer  ","Suite 310, The Rotunda",711 West 40Th Street,Baltimore,MD,21211,US
1843,138010,"Guide Program, Inc. Scott Birdsong, Executive Director",8643 Cherry Lane,,Laurel,MD,20707,US
1844,138306,"Weisman/Kaplan House Albert Arraggon, Counselor",2523 Maryland Avenue,,Baltimore,MD,21218,US
1845,138903,"First Emmanuel Baptist ChurchReverend Eugene Belcher, Pastor              ",2209 Park Avenue,,Baltimore,MD,21217-4847,US
1846,137658,"Rental Allowance Program, Anne Arundel County Larry Lloyd, Executive Director",P.O. Box 370,,Glen Burnie,MD,21060-370,US
1847,138000,"Grace And Hope Mission, Inc.Gunhild Carlson, President                   ",4 S. Gay Street,,Baltimore,MD,21202,US
1848,138502,"Medstar Health Visiting Nurse Association Steven Johnson, President",4061 Powder Mill Road,Suite210,Calverton,MD,20705,US
1849,138450,"Total Health Care, Inc.Dennis Cherot, President                     ",1501 Division Street,,Baltimore,MD,21217,US
1850,138129,"Loading Dock, Inc. Leslie Kirkland, Executive Director",2 N. Kresson Street,,Baltimore,MD,21224,US
1851,139168,"First Mt. Olive Freewill Baptist ChurchBishop Oscar Brown, Senior Pastor            ",809-811 W. Saratoga Street,,Baltimore,MD,21201-1212,US
1852,137875,"County United Way, Inc.Mary Beth Pirolozzi, Executive Director      ",Po Box 307,,Cumberland,MD,21502,US
1853,138470,"Vita, St. Paul Community Baptist Church Ben Dubose, Tax Preparer",1901 E. Federal Street,,Baltimore,MD,21218,US
1854,138493,"Harambee Community Treatment Center Wardell Barksdale, Director",3939 Reisterstown Road,Suite 105,Baltimore,MD,21215,US
1855,138995,"Maryland Humanities Council (Mhc) Margaret R. Burke, Executive Director",Executive Plaza One,108 W. Centre Street,Baltimore,MD,21201,US
1856,138772,"Active Day Of Arbutus Tiffany Majors, Center Director",1667 Knecht Avenue,Suite Q,Arbutus,MD,21227,US
1857,138470,Project Garrison,3717 Springdale Avenue,,Baltimore,MD,21216,US
1858,139742,"Fortunate Finds Thrift ShopLinda Bryant, Owner                          ",3828 Liberty Heights Avenue,,Baltimore,MD,21215,US
1859,138152,"Maryland Youth Crisis Hotline Henry Westray, Jr., Director",Spring Grove Hospital Center,55 Wade Avenue,Baltimore,MD,21228,US
1860,138015,"Hwrmw Community Services Betty Callahan, Director",3449 Falls Road,Mt. Vernon Church,Baltimore,MD,21211,US
1861,138153,"Maryland Dept. Of Human Resources (Dhr)Brenda Donald, Secretary                     ",311 W. Saratoga Street,,Baltimore,MD,21201,US
1862,138458,"True Way Church Of Christ Mary Newman, Director",2214 Evergreen Street,,Baltimore,MD,21216,US
1863,138146,"Making Choices For Independent Living (Mcil) Andrea Buonincontro, Executive Director",3011 Montebello Terrace,,Baltimore,MD,21214,US
1864,138531,"White Lung Association James Fite, National Secretary",P.O. Box 1483,,Baltimore,MD,21203-1483,US
1865,137871,"Consumer Credit Counseling Service Nina Hick, Manager",P.O. Box 3478,,Brooklyn Park,MD,21225,US
1866,138569,"Y Of Central Md, Druid Hill Center Gregory Phillips, Executive Director",1609 Druid Hill Avenue,,Baltimore,MD,21217,US
1867,137863,"Community Law CenterKristine Dunkerton, Director                 ",3355 Keswick Road,,Baltimore,MD,21211,US
1868,137696,"Baltimore County Dss, Family Preservation Svc Helen Marie Robertson, Supervisor",6401 York Road,,Baltimore,MD,21212,US
1869,138780,"Rock City ChurchBishop Bart Pierce, Pastor                   ",1607 Cromwell Bridge Road,,Towson,MD,21234,US
1870,138330,"Richcroft, Inc. David Coughlin, Executive Director","9 Schilling Road,",Suite 210,Hunt Valley,MD,21031,US
1871,137697,"Bureau Of Child, Adolescent & Reproductive He Dr. Lucia Donatelli & Pearl Holland, Rn",6401 York Road,,Baltimore,MD,21212,US
1872,138796,"Mission Of Mercy Linda Ryan, Executive Director",22 South Market St.,,Frederick,MD,21701,US
1873,138431,"St. Vincent Emergency Service Molly Jameson, Director",120 N. Front Street,,Baltimore,MD,21202-4804,US
1874,139345,"Mainstreet Mobile Treatment Associates, Inc.Pamala Sobol Ryan, R.N.                      ",37 Main Street,,Reisterstown,MD,21136,US
1875,138645,"South Baltimore Learning Corporation Sonia Socha, Executive Director",28  E. Ostend Street,,Baltimore,MD,21230,US
1876,137856,"Baltimore City Commission On Aging & Retire.- Renay C. Alexander, Program Manager",Public Guardianship,"10 N. Calvert St., Suite 300",Baltimore,MD,21202,US
1877,138041,"People First  IncRev. Nigel Allen, Executive Director         ",3204 Fredrick Avenue,,Baltimore,MD,21229,US
1878,137793,"Holden Hall R. Lee-Spruell, Director",761 West Hamburg Street,,Baltimore,MD,21230,US
1879,139579,"Salem United Methodist ChurchRev. Dr. Colin Phillips, President/Pastor    ",7509 Windsor Mill Road,,Baltimore,MD,21244,US
1880,139083,"Julie Community CenterSr. Barbara Ann English, Director            ",100 S. Washington Street,,Baltimore,MD,21231,US
1881,138738,"Life, Inc.Thomas Noto, Executive Director              ",2822 Hollins Ferry Road,,Baltimore,MD,21230,US
1882,138368,"Sinai Hospital Of Baltimore, Inc.Neil Meltzer, President                      ",2401 W. Belvedere Avenue,,Baltimore,MD,21215,US
1883,138822,"Act Ii Counseling Services Inc Donna Lund, Director",379 Main Street,4,Laurel,MD,20707,US
1884,138387,"Southwest Emergency ServicesBetty Okonski, Director                      ",1201 Maple Avenue,,Baltimore,MD,21227-2639,US
1885,139596,"Governor's Office For ChildrenArlene Lee, Executive Director               ",301 W. Preston Street,Suite 1502,Baltimore,MD,21201,US
1886,138939,"Happy Helpers For The HomelessAmber Coffman, Director                      ",403 A Old Stage Road,,Glen Burnie,MD,21061,US
1887,138664,"Pflag, Baltimore Chapter Margaret Williams",P.O. Box 5637,,Baltimore,MD,21210-0610,US
1888,138893,"Gilchrist Hospice CareLois Mulligan, Director of Development       ",555 West Towsontown Blvd,,Baltimore,MD,21204,US
1889,139272,"The Men's Center Leon Purnell, Program Director",2222 East Jefferson Street,,Baltimore,MD,21205,US
1890,139059,"Pine Hill Victoria Sessler, Owner/Manager",8455 Murphy Road,,Laurel,MD,20723,US
1891,138190,"Mercy Medical CenterThomas Mullen, CEO & President               ",301 St. Paul Place,,Baltimore,MD,21202-2140,US
1892,139594,"East Harbor Community Development Corp. Tracy Keyser, Executive Director",120 South Central Ave.,,Baltimore,MD,3121202,US
1893,138490,University Of Maryland Dental School,650 W. Baltimore Street,,Baltimore,MD,21201,US
1894,138116,"Migrant Farmworker Program Daniela Dwyer, Director Of Advocacy",111 High Street,,Salisbury,MD,21801,US
1895,137651,"Anne Arundel County Community Action Anne Bowie, Director","Partnership, Empowerment Services Division",251 West Street,Annapolis,MD,21401,US
1896,137609,"All Saints Emergency Services Eula Gray, Chair Of Food Pantry",4406 Liberty Heights Avenue,,Baltimore,MD,21207,US
1897,137843,"Citizens Planning And Housing Association Dan Pontious, Acting Executive Director",218 W. Saratoga Street,5Th Floor,Baltimore,MD,21201,US
1898,139105,"Defenders Of Animal Rights Mary Jo Kovic, President",14412 Old York Road,,Phoenix,MD,21131,US
1899,137686,"Baltimore City Dss, Family Services",1900 N. Howard Street,,Baltimore,MD,21201,US
1900,138431,"Adelante Familia Lisa Knickmeyer, Director",3734 Eastern Avenue,Baltimore,Baltimore,MD,21224,US
1901,139369,"National Council On Alcoholism & Drug Dep.Carlos Hardy, Executive Director             ",28 East Ostend Street,Suite 303,Baltimore,MD,21230,US
1902,138152,"Rare And Expensive Case Management (Rem) Ella Wood, Supervisor",Md. Dept Of Health And Mental Hygiene,"201 W. Preston Street, Room 210",Baltimore,MD,21201,US
1903,138128,"Ark ChurchGloria Rice, Coordinator                     ",1840 N. Aisquith Street,,Baltimore,MD,21202,US
1904,138719,"Head Start Program, St. Paul Community Charlene Muhammad, Director",5427 Belair Road,,Baltimore,MD,21206,US
1905,139787,"Baltimore County Dept. Of Public Works Edward C. Adams, Jr., Director",111 W. Chesapeake Avenue,Suite 307,Towson,MD,21204,US
1906,139041,Wald Community Nursing Center,1600 Rutland Avenue,Lower Level,Baltimore,MD,21213,US
1907,139040,"New Song Urban MinistriesPatty Prasada-Rao, Co-Executive Director     ",1530 Presstman Street,,Baltimore,MD,21217,US
1908,137700,"Baltimore County Public Library James H. Fish, Director",320 York Road,,Towson,MD,21204-5179,US
1909,137946,"Fellowship Of Lights Youth & Community Servic Ross Pologe, Executive Director",1101 St. Paul Street,,Baltimore,MD,21202,US
1910,139107,International Dyslexia Association,40 York Road,4Th Floor,Towson,MD,21204,US
1911,137751,"Casa, Inc. Vicki Sadehvand Executive Director",116 West Baltimore Street,,Hagerstown,MD,21740,US
1912,137696,"Baltimore County Dss Maureen Robinson, District Manager",Emergency Food Assistance Program,6401 York Road,Baltimore,MD,21212,US
1913,138470,"Internal Revenue Service, Baltimore Office Mark Everson, Commissioner",31 Hopkins Plaza,Fallon Federal Building,Baltimore,MD,21201,US
1914,139186,"Maryland Center For Arts And Technology Inc Dr. Dorothy E. Brunson, Program Director",2901 Druid Park Drive,Suite 303,Baltimore,MD,21215,US
1915,139105,"Defenders Of Animal Rights, Inc.Mary Jo Kovic, President                     ",14412 Old York Road,,Phoenix,MD,21131,US
1916,139390,"Drugensic Systems, Inc.Scott Alpert,  Executive Director            ",8659 Baltimore National Pike,,Ellicott City,MD,21043,US
1917,139585,"Chronic Pain Anonymous Dale Lehn, Coordinator",Po Box 41,,Riderwood,MD,21139,US
1918,138581,"Gamblers Anonymous National Service OfficeKaren H., International Exec. Secretary      ",P.O. Box 17173,,Los Angles,CA,90017,US
1919,139762,"Advocates For Survivors Of Torture And Trauma Karen Hanscom, Executive Director",431 East Belvedere Avenue,,Baltimore,MD,21212,US
1920,137674,"Associated: Jewish Comm.Fed. Of Balto., TheMarc Terrill, President Elect                ",101 West Mount Royal Avenue,,Baltimore,MD,21201,US
1921,137711,"Karis Home Tory Bryant, Director",1228 East Baltimore Street,,Baltimore,MD,21202,US
1922,138867,"Coping With Parents That Live Apart Sharon M. Iannacone, Lcsw-C Director",101 S. Main Street,Suite 300,Bel Air,MD,21014,US
1923,138529,"Western Maryland Consortium, Allegany County Paul Smith, Program Supervisor","Job Center, Mcmullen Building","138 Baltimore Street, Suite 102",Cumberland,MD,21502,US
1924,138094,"Joseph Richey Hospice, Inc.Charlotte Hawtin, Acting Executive Director  ",838 N. Eutaw Street,,Baltimore,MD,21201-4686,US
1925,139768,"Maryland Area Guide Dog Users Gary C. Norman, Esq., Ceo And President",4145 Falls Road,,Baltimore,MD,21211,US
1926,137793,"Cherry Hill Seniorlife Center Robin Rich, Director","606 Cherry Hill Road, Suite 201",,Baltimore,MD,21225-1229,US
1927,137953,"Firn Jennifer Blake, Executive Director",5999 Harpers Farm Road,Suite 200 E,Columbia,MD,21044,US
1928,138302,"Providence Baptist Church Emergency Food Leslie Wood, Deacon",1401 Pennsylvania Avenue,,Baltimore,MD,21217,US
1929,138217,Mt. Winans United Methodist Church,2501 Hollins Ferry Road,,Baltimore,MD,21230,US
1930,137793,"Catholic Charities Of Balto., Center For Fami Laurie Vozzella-Bell, Administrator","11 E. Mt. Royal Ave,",Suite 2A,Baltimore,MD,21202,US
1931,139406,Catonsville Baptist ChurchSharon Schmidt                               ,1004 Frederick Road,,Baltimore,MD,21228,US
1932,139113,"Trinity Apostolic Faith Holiness Church, Inc.Elizabeth Milburn, Executive Director        ",3600-2 N. Rogers Avenue,,Baltimore,MD,21207,US
1933,137845,"Hagerstown Housing Authority Mary Becraft, Housing Manager",35 West Baltimore Street,,Hagerstown,MD,21740,US
1934,139810,"Coppin Heights Community Development CorporatMichelle McEachern, Executive Director       ",1100 Whitmore Avenue,,Baltimore,MD,21216,US
1935,138238,"New Shiloh Baptist Church Larry Glover, Director",2100 N. Monroe Street,,Baltimore,MD,21217,US
1936,137892,"Workfirst, Inc. Marsha Legg, Director",3501 East Federal Street,,Baltimore,MD,21213,US
1937,138152,"Healthchoice Enrollee Action Line Bobbe Frazier, Division Chief",201 West Preston Street,Room 299,Baltimore,MD,21201,US
1938,137623,"Alternative Directions, Inc.Mary Joel Davis, Executive Director          ",2505 North Charles Street,,Baltimore,MD,21218,US
1939,138885,"New Care Home Health ServicesNanette Patterson, Co-Owner                  ",3423-3425 Sinclair Lane,,Baltimore,MD,21213,US
1940,139328,"Maryland Asperger's Parent Assoc.Gayle Blum, President                        ",P.O. Box 41,,Butler,MD,21023,US
1941,139778,"Druid Heights Community Development CorporatiKelly Little, Executive Director             ",2140 Mcculloh Street,,Baltimore,MD,21217,US
1942,138169,"Maryland Society For Sight, Inc.Audrey Novak, Executive Director             ",1313 W. Old Cold Spring Lane,,Baltimore,MD,21209,US
1943,138493,"University Of Maryland Medical SystemEdmond F. Notebaert,  President & CEO        ",250 W. Pratt Street,,Baltimore,MD,21201,US
1944,139810,"Coppin Heights Community Development Corporat Michelle Mceachern, Executive Director",1100 Whitmore Avenue,,Baltimore,MD,21216,US
1945,137766,"Canton Baptist ChurchRev. Steve Wolverton,  Pastor                ",3302 Toone Street,,Baltimore,MD,21224,US
1946,137696,"Baltimore Co. Dss, Social Services To Adults Blanche Coady, Supervisor Info. & Referral",6401 York Road,,Baltimore,MD,21212,US
1947,139001,"Good Shepherd CenterDr. Derrick Boone, Acting President          ",4100 Maple Avenue,,Baltimore,MD,21227,US
1948,138056,"House Of Ruth, Speakers Bureau Kerri Wojciechowski, Community Relations Mgr.",2201 Argonne Drive,,Baltimore,MD,21218-1627,US
1949,138240,"North Baltimore Center, Inc.R. Terence Farrell, Executive Director/CEO   ",2225 N. Charles Street,,Baltimore,MD,21218,US
1950,138359,"Sarc Luisa Caiazzo-Nutter, Executive Director",Po Box 1207,,Bel Air,MD,21014,US
1951,138217,Mt. Winans United Methodist Church,2501 Hollins Ferry Road,,Baltimore,MD,21230,US
1952,138305,"Public Justice CenterJohn Nethercut, Executive Director           ",1 N. Charles Street,Suite 200,Baltimore,MD,21201,US
1953,138618,Al-Anon & Alateen Groups Volunteer On Duty,"Balto. City And County, And Howard County",P.O. Box 28259,Baltimore,MD,21234-8259,US
1954,139144,Humane Society Of Baltimore CountyFrank Branchini. Director                    ,1601 Nicodemus Rd.,,Reisterstown,MD,21136,US
1955,137696,"Baltimore County Dss, Services To Families Pat Wilson, Supervisor",With Children,6401 York Road,Towson,MD,21212,US
